GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Tacoronte	2012 Cuarto trimestre	Dato	4636
Tacoronte	2012 Cuarto trimestre	Tasa variación anual	-1.49
El Tanque	2012 Cuarto trimestre	Variación anual	3
El Tanque	2012 Cuarto trimestre	Variación interperiódica	10
El Tanque	2012 Cuarto trimestre	Tasa variación interperiódica	2.58
El Tanque	2012 Cuarto trimestre	Dato	398
El Tanque	2012 Cuarto trimestre	Tasa variación anual	0.76
Tegueste	2012 Cuarto trimestre	Variación anual	-15
Tegueste	2012 Cuarto trimestre	Variación interperiódica	24
Tegueste	2012 Cuarto trimestre	Tasa variación interperiódica	1.16
Tegueste	2012 Cuarto trimestre	Dato	2090
Tegueste	2012 Cuarto trimestre	Tasa variación anual	-0.71
La Victoria de Acentejo	2012 Cuarto trimestre	Variación anual	-18
La Victoria de Acentejo	2012 Cuarto trimestre	Variación interperiódica	-27
La Victoria de Acentejo	2012 Cuarto trimestre	Tasa variación interperiódica	-2.08
La Victoria de Acentejo	2012 Cuarto trimestre	Dato	1272
La Victoria de Acentejo	2012 Cuarto trimestre	Tasa variación anual	-1.40
Vilaflor de Chasna	2012 Cuarto trimestre	Variación anual	-10
Vilaflor de Chasna	2012 Cuarto trimestre	Variación interperiódica	-6
Vilaflor de Chasna	2012 Cuarto trimestre	Tasa variación interperiódica	-1.60
Vilaflor de Chasna	2012 Cuarto trimestre	Dato	369
Vilaflor de Chasna	2012 Cuarto trimestre	Tasa variación anual	-2.64
Adeje	2012 Tercer trimestre	Variación anual	369
Adeje	2012 Tercer trimestre	Variación interperiódica	390
Adeje	2012 Tercer trimestre	Tasa variación interperiódica	1.83
Adeje	2012 Tercer trimestre	Dato	21684
Adeje	2012 Tercer trimestre	Tasa variación anual	1.73
Arafo	2012 Tercer trimestre	Variación anual	-101
Arafo	2012 Tercer trimestre	Variación interperiódica	-6
Arafo	2012 Tercer trimestre	Tasa variación interperiódica	-0.27
Arafo	2012 Tercer trimestre	Dato	2217
Arafo	2012 Tercer trimestre	Tasa variación anual	-4.36
Arico	2012 Tercer trimestre	Variación anual	-37
Arico	2012 Tercer trimestre	Variación interperiódica	60
Arico	2012 Tercer trimestre	Tasa variación interperiódica	4.58
Arico	2012 Tercer trimestre	Dato	1371
Arico	2012 Tercer trimestre	Tasa variación anual	-2.63
Arona	2012 Tercer trimestre	Variación anual	266
Arona	2012 Tercer trimestre	Variación interperiódica	531
Arona	2012 Tercer trimestre	Tasa variación interperiódica	2.24
Arona	2012 Tercer trimestre	Dato	24263
Arona	2012 Tercer trimestre	Tasa variación anual	1.11
Buenavista del Norte	2012 Tercer trimestre	Variación anual	-78
Buenavista del Norte	2012 Tercer trimestre	Variación interperiódica	-6
Buenavista del Norte	2012 Tercer trimestre	Tasa variación interperiódica	-0.58
Buenavista del Norte	2012 Tercer trimestre	Dato	1027
Buenavista del Norte	2012 Tercer trimestre	Tasa variación anual	-7.06
Candelaria	2012 Tercer trimestre	Variación anual	32
Candelaria	2012 Tercer trimestre	Variación interperiódica	158
Candelaria	2012 Tercer trimestre	Tasa variación interperiódica	2.47
Candelaria	2012 Tercer trimestre	Dato	6555
Candelaria	2012 Tercer trimestre	Tasa variación anual	0.49
Fasnia	2012 Tercer trimestre	Variación anual	-53
Fasnia	2012 Tercer trimestre	Variación interperiódica	13
Fasnia	2012 Tercer trimestre	Tasa variación interperiódica	4.25
Fasnia	2012 Tercer trimestre	Dato	319
Fasnia	2012 Tercer trimestre	Tasa variación anual	-14.25
Garachico	2012 Tercer trimestre	Variación anual	-57
Garachico	2012 Tercer trimestre	Variación interperiódica	25
Garachico	2012 Tercer trimestre	Tasa variación interperiódica	2.70
Garachico	2012 Tercer trimestre	Dato	951
Garachico	2012 Tercer trimestre	Tasa variación anual	-5.65
Granadilla de Abona	2012 Tercer trimestre	Variación anual	-687
Granadilla de Abona	2012 Tercer trimestre	Variación interperiódica	443
Granadilla de Abona	2012 Tercer trimestre	Tasa variación interperiódica	4.50
Granadilla de Abona	2012 Tercer trimestre	Dato	10296
Granadilla de Abona	2012 Tercer trimestre	Tasa variación anual	-6.26
La Guancha	2012 Tercer trimestre	Variación anual	-76
La Guancha	2012 Tercer trimestre	Variación interperiódica	2
La Guancha	2012 Tercer trimestre	Tasa variación interperiódica	0.23
La Guancha	2012 Tercer trimestre	Dato	862
La Guancha	2012 Tercer trimestre	Tasa variación anual	-8.10
Guía de Isora	2012 Tercer trimestre	Variación anual	68
Guía de Isora	2012 Tercer trimestre	Variación interperiódica	218
Guía de Isora	2012 Tercer trimestre	Tasa variación interperiódica	4.26
Guía de Isora	2012 Tercer trimestre	Dato	5339
Guía de Isora	2012 Tercer trimestre	Tasa variación anual	1.29
Güímar	2012 Tercer trimestre	Variación anual	-227
Güímar	2012 Tercer trimestre	Variación interperiódica	78
Güímar	2012 Tercer trimestre	Tasa variación interperiódica	2.04
Güímar	2012 Tercer trimestre	Dato	3893
Güímar	2012 Tercer trimestre	Tasa variación anual	-5.51
Icod de los Vinos	2012 Tercer trimestre	Variación anual	-523
Icod de los Vinos	2012 Tercer trimestre	Variación interperiódica	-8
Icod de los Vinos	2012 Tercer trimestre	Tasa variación interperiódica	-0.17
Icod de los Vinos	2012 Tercer trimestre	Dato	4583
Icod de los Vinos	2012 Tercer trimestre	Tasa variación anual	-10.24
La Matanza de Acentejo	2012 Tercer trimestre	Variación anual	-195
La Matanza de Acentejo	2012 Tercer trimestre	Variación interperiódica	-30
La Matanza de Acentejo	2012 Tercer trimestre	Tasa variación interperiódica	-2.05
La Matanza de Acentejo	2012 Tercer trimestre	Dato	1434
La Matanza de Acentejo	2012 Tercer trimestre	Tasa variación anual	-11.97
La Orotava	2012 Tercer trimestre	Variación anual	-2942
La Orotava	2012 Tercer trimestre	Variación interperiódica	-63
La Orotava	2012 Tercer trimestre	Tasa variación interperiódica	-0.65
La Orotava	2012 Tercer trimestre	Dato	9682
La Orotava	2012 Tercer trimestre	Tasa variación anual	-23.30
Puerto de la Cruz	2012 Tercer trimestre	Variación anual	-114
Puerto de la Cruz	2012 Tercer trimestre	Variación interperiódica	159
Puerto de la Cruz	2012 Tercer trimestre	Tasa variación interperiódica	1.30
Puerto de la Cruz	2012 Tercer trimestre	Dato	12356
Puerto de la Cruz	2012 Tercer trimestre	Tasa variación anual	-0.91
Los Realejos	2012 Tercer trimestre	Variación anual	-401
Los Realejos	2012 Tercer trimestre	Variación interperiódica	145
Los Realejos	2012 Tercer trimestre	Tasa variación interperiódica	2.40
Los Realejos	2012 Tercer trimestre	Dato	6184
Los Realejos	2012 Tercer trimestre	Tasa variación anual	-6.09
El Rosario	2012 Tercer trimestre	Variación anual	51
El Rosario	2012 Tercer trimestre	Variación interperiódica	-41
El Rosario	2012 Tercer trimestre	Tasa variación interperiódica	-0.74
El Rosario	2012 Tercer trimestre	Dato	5498
El Rosario	2012 Tercer trimestre	Tasa variación anual	0.94
San Cristóbal de La Laguna	2012 Tercer trimestre	Variación anual	-318
San Cristóbal de La Laguna	2012 Tercer trimestre	Variación interperiódica	857
San Cristóbal de La Laguna	2012 Tercer trimestre	Tasa variación interperiódica	1.73
San Cristóbal de La Laguna	2012 Tercer trimestre	Dato	50295
San Cristóbal de La Laguna	2012 Tercer trimestre	Tasa variación anual	-0.63
San Juan de la Rambla	2012 Tercer trimestre	Variación anual	13
San Juan de la Rambla	2012 Tercer trimestre	Variación interperiódica	24
San Juan de la Rambla	2012 Tercer trimestre	Tasa variación interperiódica	3.07
San Juan de la Rambla	2012 Tercer trimestre	Dato	805
San Juan de la Rambla	2012 Tercer trimestre	Tasa variación anual	1.64
San Miguel de Abona	2012 Tercer trimestre	Variación anual	-110
San Miguel de Abona	2012 Tercer trimestre	Variación interperiódica	45
San Miguel de Abona	2012 Tercer trimestre	Tasa variación interperiódica	0.87
San Miguel de Abona	2012 Tercer trimestre	Dato	5243
San Miguel de Abona	2012 Tercer trimestre	Tasa variación anual	-2.05
Santa Cruz de Tenerife	2012 Tercer trimestre	Variación anual	-833
Santa Cruz de Tenerife	2012 Tercer trimestre	Variación interperiódica	168
Santa Cruz de Tenerife	2012 Tercer trimestre	Tasa variación interperiódica	0.16
Santa Cruz de Tenerife	2012 Tercer trimestre	Dato	108197
Santa Cruz de Tenerife	2012 Tercer trimestre	Tasa variación anual	-0.76
Santa Úrsula	2012 Tercer trimestre	Variación anual	-144
Santa Úrsula	2012 Tercer trimestre	Variación interperiódica	-13
Santa Úrsula	2012 Tercer trimestre	Tasa variación interperiódica	-0.43
Santa Úrsula	2012 Tercer trimestre	Dato	3013
Santa Úrsula	2012 Tercer trimestre	Tasa variación anual	-4.56
Santiago del Teide	2012 Tercer trimestre	Variación anual	-29
Santiago del Teide	2012 Tercer trimestre	Variación interperiódica	-9
Santiago del Teide	2012 Tercer trimestre	Tasa variación interperiódica	-0.30
Santiago del Teide	2012 Tercer trimestre	Dato	2972
Santiago del Teide	2012 Tercer trimestre	Tasa variación anual	-0.97
El Sauzal	2012 Tercer trimestre	Variación anual	11
El Sauzal	2012 Tercer trimestre	Variación interperiódica	-15
El Sauzal	2012 Tercer trimestre	Tasa variación interperiódica	-0.81
El Sauzal	2012 Tercer trimestre	Dato	1838
El Sauzal	2012 Tercer trimestre	Tasa variación anual	0.60
Los Silos	2012 Tercer trimestre	Variación anual	-92
Los Silos	2012 Tercer trimestre	Variación interperiódica	27
Los Silos	2012 Tercer trimestre	Tasa variación interperiódica	2.85
Los Silos	2012 Tercer trimestre	Dato	974
Los Silos	2012 Tercer trimestre	Tasa variación anual	-8.63
Tacoronte	2012 Tercer trimestre	Variación anual	-262
Tacoronte	2012 Tercer trimestre	Variación interperiódica	-59
Tacoronte	2012 Tercer trimestre	Tasa variación interperiódica	-1.27
Tacoronte	2012 Tercer trimestre	Dato	4600
Tacoronte	2012 Tercer trimestre	Tasa variación anual	-5.39
El Tanque	2012 Tercer trimestre	Variación anual	-76
El Tanque	2012 Tercer trimestre	Variación interperiódica	8
El Tanque	2012 Tercer trimestre	Tasa variación interperiódica	2.11
El Tanque	2012 Tercer trimestre	Dato	388
El Tanque	2012 Tercer trimestre	Tasa variación anual	-16.38
Tegueste	2012 Tercer trimestre	Variación anual	-78
Tegueste	2012 Tercer trimestre	Variación interperiódica	-18
Tegueste	2012 Tercer trimestre	Tasa variación interperiódica	-0.86
Tegueste	2012 Tercer trimestre	Dato	2066
Tegueste	2012 Tercer trimestre	Tasa variación anual	-3.64
La Victoria de Acentejo	2012 Tercer trimestre	Variación anual	-135
La Victoria de Acentejo	2012 Tercer trimestre	Variación interperiódica	39
La Victoria de Acentejo	2012 Tercer trimestre	Tasa variación interperiódica	3.10
La Victoria de Acentejo	2012 Tercer trimestre	Dato	1299
La Victoria de Acentejo	2012 Tercer trimestre	Tasa variación anual	-9.41
Vilaflor de Chasna	2012 Tercer trimestre	Variación anual	-36
Vilaflor de Chasna	2012 Tercer trimestre	Variación interperiódica	-5
Vilaflor de Chasna	2012 Tercer trimestre	Tasa variación interperiódica	-1.32
Vilaflor de Chasna	2012 Tercer trimestre	Dato	375
Vilaflor de Chasna	2012 Tercer trimestre	Tasa variación anual	-8.76
Adeje	2012 Segundo trimestre	Variación anual	406
Adeje	2012 Segundo trimestre	Variación interperiódica	-330
Adeje	2012 Segundo trimestre	Tasa variación interperiódica	-1.53
Adeje	2012 Segundo trimestre	Dato	21294
Adeje	2012 Segundo trimestre	Tasa variación anual	1.94
Arafo	2012 Segundo trimestre	Variación anual	-88
Arafo	2012 Segundo trimestre	Variación interperiódica	-48
Arafo	2012 Segundo trimestre	Tasa variación interperiódica	-2.11
Arafo	2012 Segundo trimestre	Dato	2223
Arafo	2012 Segundo trimestre	Tasa variación anual	-3.81
Arico	2012 Segundo trimestre	Variación anual	-76
Arico	2012 Segundo trimestre	Variación interperiódica	-48
Arico	2012 Segundo trimestre	Tasa variación interperiódica	-3.53
Arico	2012 Segundo trimestre	Dato	1311
Arico	2012 Segundo trimestre	Tasa variación anual	-5.48
Arona	2012 Segundo trimestre	Variación anual	352
Arona	2012 Segundo trimestre	Variación interperiódica	-185
Arona	2012 Segundo trimestre	Tasa variación interperiódica	-0.77
Arona	2012 Segundo trimestre	Dato	23732
Arona	2012 Segundo trimestre	Tasa variación anual	1.51
Buenavista del Norte	2012 Segundo trimestre	Variación anual	-58
Buenavista del Norte	2012 Segundo trimestre	Variación interperiódica	10
Buenavista del Norte	2012 Segundo trimestre	Tasa variación interperiódica	0.98
Buenavista del Norte	2012 Segundo trimestre	Dato	1033
Buenavista del Norte	2012 Segundo trimestre	Tasa variación anual	-5.32
Candelaria	2012 Segundo trimestre	Variación anual	-91
Candelaria	2012 Segundo trimestre	Variación interperiódica	-17
Candelaria	2012 Segundo trimestre	Tasa variación interperiódica	-0.27
Candelaria	2012 Segundo trimestre	Dato	6397
Candelaria	2012 Segundo trimestre	Tasa variación anual	-1.40
Fasnia	2012 Segundo trimestre	Variación anual	-42
Fasnia	2012 Segundo trimestre	Variación interperiódica	-37
Fasnia	2012 Segundo trimestre	Tasa variación interperiódica	-10.79
Fasnia	2012 Segundo trimestre	Dato	306
Fasnia	2012 Segundo trimestre	Tasa variación anual	-12.07
Garachico	2012 Segundo trimestre	Variación anual	-64
Garachico	2012 Segundo trimestre	Variación interperiódica	-24
Garachico	2012 Segundo trimestre	Tasa variación interperiódica	-2.53
Garachico	2012 Segundo trimestre	Dato	926
Garachico	2012 Segundo trimestre	Tasa variación anual	-6.46
Granadilla de Abona	2012 Segundo trimestre	Variación anual	-914
Granadilla de Abona	2012 Segundo trimestre	Variación interperiódica	-209
Granadilla de Abona	2012 Segundo trimestre	Tasa variación interperiódica	-2.08
Granadilla de Abona	2012 Segundo trimestre	Dato	9853
Granadilla de Abona	2012 Segundo trimestre	Tasa variación anual	-8.49
La Guancha	2012 Segundo trimestre	Variación anual	-83
La Guancha	2012 Segundo trimestre	Variación interperiódica	-4
La Guancha	2012 Segundo trimestre	Tasa variación interperiódica	-0.46
La Guancha	2012 Segundo trimestre	Dato	860
La Guancha	2012 Segundo trimestre	Tasa variación anual	-8.80
Guía de Isora	2012 Segundo trimestre	Variación anual	-36
Guía de Isora	2012 Segundo trimestre	Variación interperiódica	-149
Guía de Isora	2012 Segundo trimestre	Tasa variación interperiódica	-2.83
Guía de Isora	2012 Segundo trimestre	Dato	5121
Guía de Isora	2012 Segundo trimestre	Tasa variación anual	-0.70
Güímar	2012 Segundo trimestre	Variación anual	-301
Güímar	2012 Segundo trimestre	Variación interperiódica	-72
Güímar	2012 Segundo trimestre	Tasa variación interperiódica	-1.85
Güímar	2012 Segundo trimestre	Dato	3815
Güímar	2012 Segundo trimestre	Tasa variación anual	-7.31
Icod de los Vinos	2012 Segundo trimestre	Variación anual	-391
Icod de los Vinos	2012 Segundo trimestre	Variación interperiódica	-93
Icod de los Vinos	2012 Segundo trimestre	Tasa variación interperiódica	-1.99
Icod de los Vinos	2012 Segundo trimestre	Dato	4591
Icod de los Vinos	2012 Segundo trimestre	Tasa variación anual	-7.85
La Matanza de Acentejo	2012 Segundo trimestre	Variación anual	-372
La Matanza de Acentejo	2012 Segundo trimestre	Variación interperiódica	-41
La Matanza de Acentejo	2012 Segundo trimestre	Tasa variación interperiódica	-2.72
La Matanza de Acentejo	2012 Segundo trimestre	Dato	1464
La Matanza de Acentejo	2012 Segundo trimestre	Tasa variación anual	-20.26
La Orotava	2012 Segundo trimestre	Variación anual	-2871
La Orotava	2012 Segundo trimestre	Variación interperiódica	-279
La Orotava	2012 Segundo trimestre	Tasa variación interperiódica	-2.78
La Orotava	2012 Segundo trimestre	Dato	9745
La Orotava	2012 Segundo trimestre	Tasa variación anual	-22.76
Puerto de la Cruz	2012 Segundo trimestre	Variación anual	-217
Puerto de la Cruz	2012 Segundo trimestre	Variación interperiódica	-420
Puerto de la Cruz	2012 Segundo trimestre	Tasa variación interperiódica	-3.33
Puerto de la Cruz	2012 Segundo trimestre	Dato	12197
Puerto de la Cruz	2012 Segundo trimestre	Tasa variación anual	-1.75
Los Realejos	2012 Segundo trimestre	Variación anual	-520
Los Realejos	2012 Segundo trimestre	Variación interperiódica	-201
Los Realejos	2012 Segundo trimestre	Tasa variación interperiódica	-3.22
Los Realejos	2012 Segundo trimestre	Dato	6039
Los Realejos	2012 Segundo trimestre	Tasa variación anual	-7.93
El Rosario	2012 Segundo trimestre	Variación anual	9
El Rosario	2012 Segundo trimestre	Variación interperiódica	-2
El Rosario	2012 Segundo trimestre	Tasa variación interperiódica	-0.04
El Rosario	2012 Segundo trimestre	Dato	5539
El Rosario	2012 Segundo trimestre	Tasa variación anual	0.16
San Cristóbal de La Laguna	2012 Segundo trimestre	Variación anual	-1035
San Cristóbal de La Laguna	2012 Segundo trimestre	Variación interperiódica	-1423
San Cristóbal de La Laguna	2012 Segundo trimestre	Tasa variación interperiódica	-2.80
San Cristóbal de La Laguna	2012 Segundo trimestre	Dato	49438
San Cristóbal de La Laguna	2012 Segundo trimestre	Tasa variación anual	-2.05
San Juan de la Rambla	2012 Segundo trimestre	Variación anual	-72
San Juan de la Rambla	2012 Segundo trimestre	Variación interperiódica	-7
San Juan de la Rambla	2012 Segundo trimestre	Tasa variación interperiódica	-0.89
San Juan de la Rambla	2012 Segundo trimestre	Dato	781
San Juan de la Rambla	2012 Segundo trimestre	Tasa variación anual	-8.44
San Miguel de Abona	2012 Segundo trimestre	Variación anual	-41
San Miguel de Abona	2012 Segundo trimestre	Variación interperiódica	-178
San Miguel de Abona	2012 Segundo trimestre	Tasa variación interperiódica	-3.31
San Miguel de Abona	2012 Segundo trimestre	Dato	5198
San Miguel de Abona	2012 Segundo trimestre	Tasa variación anual	-0.78
Santa Cruz de Tenerife	2012 Segundo trimestre	Variación anual	2158
Santa Cruz de Tenerife	2012 Segundo trimestre	Variación interperiódica	-659
Santa Cruz de Tenerife	2012 Segundo trimestre	Tasa variación interperiódica	-0.61
Santa Cruz de Tenerife	2012 Segundo trimestre	Dato	108029
Santa Cruz de Tenerife	2012 Segundo trimestre	Tasa variación anual	2.04
Santa Úrsula	2012 Segundo trimestre	Variación anual	-127
Santa Úrsula	2012 Segundo trimestre	Variación interperiódica	12
Santa Úrsula	2012 Segundo trimestre	Tasa variación interperiódica	0.40
Santa Úrsula	2012 Segundo trimestre	Dato	3026
Santa Úrsula	2012 Segundo trimestre	Tasa variación anual	-4.03
Santiago del Teide	2012 Segundo trimestre	Variación anual	-64
Santiago del Teide	2012 Segundo trimestre	Variación interperiódica	36
Santiago del Teide	2012 Segundo trimestre	Tasa variación interperiódica	1.22
Santiago del Teide	2012 Segundo trimestre	Dato	2981
Santiago del Teide	2012 Segundo trimestre	Tasa variación anual	-2.10
El Sauzal	2012 Segundo trimestre	Variación anual	20
El Sauzal	2012 Segundo trimestre	Variación interperiódica	5
El Sauzal	2012 Segundo trimestre	Tasa variación interperiódica	0.27
El Sauzal	2012 Segundo trimestre	Dato	1853
El Sauzal	2012 Segundo trimestre	Tasa variación anual	1.09
Los Silos	2012 Segundo trimestre	Variación anual	-117
Los Silos	2012 Segundo trimestre	Variación interperiódica	-38
Los Silos	2012 Segundo trimestre	Tasa variación interperiódica	-3.86
Los Silos	2012 Segundo trimestre	Dato	947
Los Silos	2012 Segundo trimestre	Tasa variación anual	-11.00
Tacoronte	2012 Segundo trimestre	Variación anual	-146
Tacoronte	2012 Segundo trimestre	Variación interperiódica	78
Tacoronte	2012 Segundo trimestre	Tasa variación interperiódica	1.70
Tacoronte	2012 Segundo trimestre	Dato	4659
Tacoronte	2012 Segundo trimestre	Tasa variación anual	-3.04
El Tanque	2012 Segundo trimestre	Variación anual	-94
El Tanque	2012 Segundo trimestre	Variación interperiódica	-12
El Tanque	2012 Segundo trimestre	Tasa variación interperiódica	-3.06
El Tanque	2012 Segundo trimestre	Dato	380
El Tanque	2012 Segundo trimestre	Tasa variación anual	-19.83
Tegueste	2012 Segundo trimestre	Variación anual	-65
Tegueste	2012 Segundo trimestre	Variación interperiódica	-30
Tegueste	2012 Segundo trimestre	Tasa variación interperiódica	-1.42
Tegueste	2012 Segundo trimestre	Dato	2084
Tegueste	2012 Segundo trimestre	Tasa variación anual	-3.02
La Victoria de Acentejo	2012 Segundo trimestre	Variación anual	-222
La Victoria de Acentejo	2012 Segundo trimestre	Variación interperiódica	-43
La Victoria de Acentejo	2012 Segundo trimestre	Tasa variación interperiódica	-3.30
La Victoria de Acentejo	2012 Segundo trimestre	Dato	1260
La Victoria de Acentejo	2012 Segundo trimestre	Tasa variación anual	-14.98
Vilaflor de Chasna	2012 Segundo trimestre	Variación anual	-38
Vilaflor de Chasna	2012 Segundo trimestre	Variación interperiódica	-15
Vilaflor de Chasna	2012 Segundo trimestre	Tasa variación interperiódica	-3.80
Vilaflor de Chasna	2012 Segundo trimestre	Dato	380
Vilaflor de Chasna	2012 Segundo trimestre	Tasa variación anual	-9.09
Adeje	2012 Primer trimestre	Variación anual	769
Adeje	2012 Primer trimestre	Variación interperiódica	-60
Adeje	2012 Primer trimestre	Tasa variación interperiódica	-0.28
Adeje	2012 Primer trimestre	Dato	21624
Adeje	2012 Primer trimestre	Tasa variación anual	3.69
Arafo	2012 Primer trimestre	Variación anual	68
Arafo	2012 Primer trimestre	Variación interperiódica	-29
Arafo	2012 Primer trimestre	Tasa variación interperiódica	-1.26
Arafo	2012 Primer trimestre	Dato	2271
Arafo	2012 Primer trimestre	Tasa variación anual	3.09
Arico	2012 Primer trimestre	Variación anual	-52
Arico	2012 Primer trimestre	Variación interperiódica	44
Arico	2012 Primer trimestre	Tasa variación interperiódica	3.35
Arico	2012 Primer trimestre	Dato	1359
Arico	2012 Primer trimestre	Tasa variación anual	-3.69
Arona	2012 Primer trimestre	Variación anual	743
Arona	2012 Primer trimestre	Variación interperiódica	-116
Arona	2012 Primer trimestre	Tasa variación interperiódica	-0.48
Arona	2012 Primer trimestre	Dato	23917
Arona	2012 Primer trimestre	Tasa variación anual	3.21
Buenavista del Norte	2012 Primer trimestre	Variación anual	-98
Buenavista del Norte	2012 Primer trimestre	Variación interperiódica	-15
Buenavista del Norte	2012 Primer trimestre	Tasa variación interperiódica	-1.45
Buenavista del Norte	2012 Primer trimestre	Dato	1023
Buenavista del Norte	2012 Primer trimestre	Tasa variación anual	-8.74
Candelaria	2012 Primer trimestre	Variación anual	101
Candelaria	2012 Primer trimestre	Variación interperiódica	0
Candelaria	2012 Primer trimestre	Tasa variación interperiódica	0.00
Candelaria	2012 Primer trimestre	Dato	6414
Candelaria	2012 Primer trimestre	Tasa variación anual	1.60
Fasnia	2012 Primer trimestre	Variación anual	-50
Fasnia	2012 Primer trimestre	Variación interperiódica	10
Fasnia	2012 Primer trimestre	Tasa variación interperiódica	3.00
Fasnia	2012 Primer trimestre	Dato	343
Fasnia	2012 Primer trimestre	Tasa variación anual	-12.72
Garachico	2012 Primer trimestre	Variación anual	-5
Garachico	2012 Primer trimestre	Variación interperiódica	0
Garachico	2012 Primer trimestre	Tasa variación interperiódica	0.00
Garachico	2012 Primer trimestre	Dato	950
Garachico	2012 Primer trimestre	Tasa variación anual	-0.52
Granadilla de Abona	2012 Primer trimestre	Variación anual	-1080
Granadilla de Abona	2012 Primer trimestre	Variación interperiódica	-922
Granadilla de Abona	2012 Primer trimestre	Tasa variación interperiódica	-8.39
Granadilla de Abona	2012 Primer trimestre	Dato	10062
Granadilla de Abona	2012 Primer trimestre	Tasa variación anual	-9.69
La Guancha	2012 Primer trimestre	Variación anual	-59
La Guancha	2012 Primer trimestre	Variación interperiódica	9
La Guancha	2012 Primer trimestre	Tasa variación interperiódica	1.05
La Guancha	2012 Primer trimestre	Dato	864
La Guancha	2012 Primer trimestre	Tasa variación anual	-6.39
Guía de Isora	2012 Primer trimestre	Variación anual	-96
Guía de Isora	2012 Primer trimestre	Variación interperiódica	-127
Guía de Isora	2012 Primer trimestre	Tasa variación interperiódica	-2.35
Guía de Isora	2012 Primer trimestre	Dato	5270
Guía de Isora	2012 Primer trimestre	Tasa variación anual	-1.79
Güímar	2012 Primer trimestre	Variación anual	-376
Güímar	2012 Primer trimestre	Variación interperiódica	-4
Güímar	2012 Primer trimestre	Tasa variación interperiódica	-0.10
Güímar	2012 Primer trimestre	Dato	3887
Güímar	2012 Primer trimestre	Tasa variación anual	-8.82
Icod de los Vinos	2012 Primer trimestre	Variación anual	-271
Icod de los Vinos	2012 Primer trimestre	Variación interperiódica	-141
Icod de los Vinos	2012 Primer trimestre	Tasa variación interperiódica	-2.92
Icod de los Vinos	2012 Primer trimestre	Dato	4684
Icod de los Vinos	2012 Primer trimestre	Tasa variación anual	-5.47
La Matanza de Acentejo	2012 Primer trimestre	Variación anual	-329
La Matanza de Acentejo	2012 Primer trimestre	Variación interperiódica	-10
La Matanza de Acentejo	2012 Primer trimestre	Tasa variación interperiódica	-0.66
La Matanza de Acentejo	2012 Primer trimestre	Dato	1505
La Matanza de Acentejo	2012 Primer trimestre	Tasa variación anual	-17.94
La Orotava	2012 Primer trimestre	Variación anual	-2321
La Orotava	2012 Primer trimestre	Variación interperiódica	-2515
La Orotava	2012 Primer trimestre	Tasa variación interperiódica	-20.06
La Orotava	2012 Primer trimestre	Dato	10024
La Orotava	2012 Primer trimestre	Tasa variación anual	-18.80
Puerto de la Cruz	2012 Primer trimestre	Variación anual	-353
Puerto de la Cruz	2012 Primer trimestre	Variación interperiódica	-94
Puerto de la Cruz	2012 Primer trimestre	Tasa variación interperiódica	-0.74
Puerto de la Cruz	2012 Primer trimestre	Dato	12617
Puerto de la Cruz	2012 Primer trimestre	Tasa variación anual	-2.72
Los Realejos	2012 Primer trimestre	Variación anual	-355
Los Realejos	2012 Primer trimestre	Variación interperiódica	-194
Los Realejos	2012 Primer trimestre	Tasa variación interperiódica	-3.02
Los Realejos	2012 Primer trimestre	Dato	6240
Los Realejos	2012 Primer trimestre	Tasa variación anual	-5.38
El Rosario	2012 Primer trimestre	Variación anual	-145
El Rosario	2012 Primer trimestre	Variación interperiódica	90
El Rosario	2012 Primer trimestre	Tasa variación interperiódica	1.65
El Rosario	2012 Primer trimestre	Dato	5541
El Rosario	2012 Primer trimestre	Tasa variación anual	-2.55
San Cristóbal de La Laguna	2012 Primer trimestre	Variación anual	-1478
San Cristóbal de La Laguna	2012 Primer trimestre	Variación interperiódica	-432
San Cristóbal de La Laguna	2012 Primer trimestre	Tasa variación interperiódica	-0.84
San Cristóbal de La Laguna	2012 Primer trimestre	Dato	50861
San Cristóbal de La Laguna	2012 Primer trimestre	Tasa variación anual	-2.82
San Juan de la Rambla	2012 Primer trimestre	Variación anual	-96
San Juan de la Rambla	2012 Primer trimestre	Variación interperiódica	20
San Juan de la Rambla	2012 Primer trimestre	Tasa variación interperiódica	2.60
San Juan de la Rambla	2012 Primer trimestre	Dato	788
San Juan de la Rambla	2012 Primer trimestre	Tasa variación anual	-10.86
San Miguel de Abona	2012 Primer trimestre	Variación anual	-51
San Miguel de Abona	2012 Primer trimestre	Variación interperiódica	-47
San Miguel de Abona	2012 Primer trimestre	Tasa variación interperiódica	-0.87
San Miguel de Abona	2012 Primer trimestre	Dato	5376
San Miguel de Abona	2012 Primer trimestre	Tasa variación anual	-0.94
Santa Cruz de Tenerife	2012 Primer trimestre	Variación anual	-899
Santa Cruz de Tenerife	2012 Primer trimestre	Variación interperiódica	406
Santa Cruz de Tenerife	2012 Primer trimestre	Tasa variación interperiódica	0.37
Santa Cruz de Tenerife	2012 Primer trimestre	Dato	108688
Santa Cruz de Tenerife	2012 Primer trimestre	Tasa variación anual	-0.82
Santa Úrsula	2012 Primer trimestre	Variación anual	-159
Santa Úrsula	2012 Primer trimestre	Variación interperiódica	9
