GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Puerto de La Cruz	2014 Cuarto trimestre	Tasa variación interperiódica	7.73
Puerto de La Cruz	2014 Cuarto trimestre	Dato	5114
Puerto de La Cruz	2014 Cuarto trimestre	Tasa variación anual	-1.22
Los Realejos	2014 Cuarto trimestre	Variación anual	-58
Los Realejos	2014 Cuarto trimestre	Variación interperiódica	38
Los Realejos	2014 Cuarto trimestre	Tasa variación interperiódica	5.29
Los Realejos	2014 Cuarto trimestre	Dato	756
Los Realejos	2014 Cuarto trimestre	Tasa variación anual	-7.13
El Rosario	2014 Cuarto trimestre	Variación anual	24
El Rosario	2014 Cuarto trimestre	Variación interperiódica	-18
El Rosario	2014 Cuarto trimestre	Tasa variación interperiódica	-5.39
El Rosario	2014 Cuarto trimestre	Dato	316
El Rosario	2014 Cuarto trimestre	Tasa variación anual	8.22
San Cristóbal de La Laguna	2014 Cuarto trimestre	Variación anual	54
San Cristóbal de La Laguna	2014 Cuarto trimestre	Variación interperiódica	145
San Cristóbal de La Laguna	2014 Cuarto trimestre	Tasa variación interperiódica	4.04
San Cristóbal de La Laguna	2014 Cuarto trimestre	Dato	3735
San Cristóbal de La Laguna	2014 Cuarto trimestre	Tasa variación anual	1.47
San Juan de la Rambla	2014 Cuarto trimestre	Variación anual	5
San Juan de la Rambla	2014 Cuarto trimestre	Variación interperiódica	-7
San Juan de la Rambla	2014 Cuarto trimestre	Tasa variación interperiódica	-6.86
San Juan de la Rambla	2014 Cuarto trimestre	Dato	95
San Juan de la Rambla	2014 Cuarto trimestre	Tasa variación anual	5.56
San Miguel de Abona	2014 Cuarto trimestre	Variación anual	42
San Miguel de Abona	2014 Cuarto trimestre	Variación interperiódica	10
San Miguel de Abona	2014 Cuarto trimestre	Tasa variación interperiódica	0.65
San Miguel de Abona	2014 Cuarto trimestre	Dato	1547
San Miguel de Abona	2014 Cuarto trimestre	Tasa variación anual	2.79
Santa Cruz de Tenerife	2014 Cuarto trimestre	Variación anual	12
Santa Cruz de Tenerife	2014 Cuarto trimestre	Variación interperiódica	27
Santa Cruz de Tenerife	2014 Cuarto trimestre	Tasa variación interperiódica	0.44
Santa Cruz de Tenerife	2014 Cuarto trimestre	Dato	6130
Santa Cruz de Tenerife	2014 Cuarto trimestre	Tasa variación anual	0.20
Santa Úrsula	2014 Cuarto trimestre	Variación anual	-8
Santa Úrsula	2014 Cuarto trimestre	Variación interperiódica	31
Santa Úrsula	2014 Cuarto trimestre	Tasa variación interperiódica	5.30
Santa Úrsula	2014 Cuarto trimestre	Dato	616
Santa Úrsula	2014 Cuarto trimestre	Tasa variación anual	-1.28
Santiago del Teide	2014 Cuarto trimestre	Variación anual	90
Santiago del Teide	2014 Cuarto trimestre	Variación interperiódica	47
Santiago del Teide	2014 Cuarto trimestre	Tasa variación interperiódica	3.18
Santiago del Teide	2014 Cuarto trimestre	Dato	1525
Santiago del Teide	2014 Cuarto trimestre	Tasa variación anual	6.27
El Sauzal	2014 Cuarto trimestre	Variación anual	15
El Sauzal	2014 Cuarto trimestre	Variación interperiódica	26
El Sauzal	2014 Cuarto trimestre	Tasa variación interperiódica	10.70
El Sauzal	2014 Cuarto trimestre	Dato	269
El Sauzal	2014 Cuarto trimestre	Tasa variación anual	5.91
Los Silos	2014 Cuarto trimestre	Variación anual	2
Los Silos	2014 Cuarto trimestre	Variación interperiódica	-3
Los Silos	2014 Cuarto trimestre	Tasa variación interperiódica	-2.75
Los Silos	2014 Cuarto trimestre	Dato	106
Los Silos	2014 Cuarto trimestre	Tasa variación anual	1.92
Tacoronte	2014 Cuarto trimestre	Variación anual	5
Tacoronte	2014 Cuarto trimestre	Variación interperiódica	21
Tacoronte	2014 Cuarto trimestre	Tasa variación interperiódica	4.65
Tacoronte	2014 Cuarto trimestre	Dato	473
Tacoronte	2014 Cuarto trimestre	Tasa variación anual	1.07
El Tanque	2014 Cuarto trimestre	Variación anual	-3
El Tanque	2014 Cuarto trimestre	Variación interperiódica	4
El Tanque	2014 Cuarto trimestre	Tasa variación interperiódica	5.80
El Tanque	2014 Cuarto trimestre	Dato	73
El Tanque	2014 Cuarto trimestre	Tasa variación anual	-3.95
Tegueste	2014 Cuarto trimestre	Variación anual	7
Tegueste	2014 Cuarto trimestre	Variación interperiódica	3
Tegueste	2014 Cuarto trimestre	Tasa variación interperiódica	1.47
Tegueste	2014 Cuarto trimestre	Dato	207
Tegueste	2014 Cuarto trimestre	Tasa variación anual	3.50
La Victoria de Acentejo	2014 Cuarto trimestre	Variación anual	17
La Victoria de Acentejo	2014 Cuarto trimestre	Variación interperiódica	31
La Victoria de Acentejo	2014 Cuarto trimestre	Tasa variación interperiódica	20.53
La Victoria de Acentejo	2014 Cuarto trimestre	Dato	182
La Victoria de Acentejo	2014 Cuarto trimestre	Tasa variación anual	10.30
Vilaflor de Chasna	2014 Cuarto trimestre	Variación anual	-1
Vilaflor de Chasna	2014 Cuarto trimestre	Variación interperiódica	8
Vilaflor de Chasna	2014 Cuarto trimestre	Tasa variación interperiódica	11.59
Vilaflor de Chasna	2014 Cuarto trimestre	Dato	77
Vilaflor de Chasna	2014 Cuarto trimestre	Tasa variación anual	-1.28
Adeje	2014 Tercer trimestre	Variación anual	544
Adeje	2014 Tercer trimestre	Variación interperiódica	255
Adeje	2014 Tercer trimestre	Tasa variación interperiódica	2.26
Adeje	2014 Tercer trimestre	Dato	11524
Adeje	2014 Tercer trimestre	Tasa variación anual	4.95
Arafo	2014 Tercer trimestre	Variación anual	9
Arafo	2014 Tercer trimestre	Variación interperiódica	7
Arafo	2014 Tercer trimestre	Tasa variación interperiódica	10.45
Arafo	2014 Tercer trimestre	Dato	74
Arafo	2014 Tercer trimestre	Tasa variación anual	13.85
Arico	2014 Tercer trimestre	Variación anual	3
Arico	2014 Tercer trimestre	Variación interperiódica	31
Arico	2014 Tercer trimestre	Tasa variación interperiódica	18.24
Arico	2014 Tercer trimestre	Dato	201
Arico	2014 Tercer trimestre	Tasa variación anual	1.52
Arona	2014 Tercer trimestre	Variación anual	571
Arona	2014 Tercer trimestre	Variación interperiódica	275
Arona	2014 Tercer trimestre	Tasa variación interperiódica	2.76
Arona	2014 Tercer trimestre	Dato	10228
Arona	2014 Tercer trimestre	Tasa variación anual	5.91
Buenavista del Norte	2014 Tercer trimestre	Variación anual	-10
Buenavista del Norte	2014 Tercer trimestre	Variación interperiódica	-3
Buenavista del Norte	2014 Tercer trimestre	Tasa variación interperiódica	-2.19
Buenavista del Norte	2014 Tercer trimestre	Dato	134
Buenavista del Norte	2014 Tercer trimestre	Tasa variación anual	-6.94
Candelaria	2014 Tercer trimestre	Variación anual	-40
Candelaria	2014 Tercer trimestre	Variación interperiódica	33
Candelaria	2014 Tercer trimestre	Tasa variación interperiódica	3.64
Candelaria	2014 Tercer trimestre	Dato	940
Candelaria	2014 Tercer trimestre	Tasa variación anual	-4.08
Fasnia	2014 Tercer trimestre	Variación anual	-10
Fasnia	2014 Tercer trimestre	Variación interperiódica	-2
Fasnia	2014 Tercer trimestre	Tasa variación interperiódica	-3.64
Fasnia	2014 Tercer trimestre	Dato	53
Fasnia	2014 Tercer trimestre	Tasa variación anual	-15.87
Garachico	2014 Tercer trimestre	Variación anual	4
Garachico	2014 Tercer trimestre	Variación interperiódica	24
Garachico	2014 Tercer trimestre	Tasa variación interperiódica	11.48
Garachico	2014 Tercer trimestre	Dato	233
Garachico	2014 Tercer trimestre	Tasa variación anual	1.75
Granadilla de Abona	2014 Tercer trimestre	Variación anual	101
Granadilla de Abona	2014 Tercer trimestre	Variación interperiódica	132
Granadilla de Abona	2014 Tercer trimestre	Tasa variación interperiódica	9.42
Granadilla de Abona	2014 Tercer trimestre	Dato	1533
Granadilla de Abona	2014 Tercer trimestre	Tasa variación anual	7.05
La Guancha	2014 Tercer trimestre	Variación anual	9
La Guancha	2014 Tercer trimestre	Variación interperiódica	-3
La Guancha	2014 Tercer trimestre	Tasa variación interperiódica	-4.05
La Guancha	2014 Tercer trimestre	Dato	71
La Guancha	2014 Tercer trimestre	Tasa variación anual	14.52
Guía de Isora	2014 Tercer trimestre	Variación anual	58
Guía de Isora	2014 Tercer trimestre	Variación interperiódica	-5
Guía de Isora	2014 Tercer trimestre	Tasa variación interperiódica	-0.28
Guía de Isora	2014 Tercer trimestre	Dato	1757
Guía de Isora	2014 Tercer trimestre	Tasa variación anual	3.41
Güímar	2014 Tercer trimestre	Variación anual	0
Güímar	2014 Tercer trimestre	Variación interperiódica	-20
Güímar	2014 Tercer trimestre	Tasa variación interperiódica	-6.43
Güímar	2014 Tercer trimestre	Dato	291
Güímar	2014 Tercer trimestre	Tasa variación anual	0.00
Icod de los Vinos	2014 Tercer trimestre	Variación anual	10
Icod de los Vinos	2014 Tercer trimestre	Variación interperiódica	-24
Icod de los Vinos	2014 Tercer trimestre	Tasa variación interperiódica	-5.85
Icod de los Vinos	2014 Tercer trimestre	Dato	386
Icod de los Vinos	2014 Tercer trimestre	Tasa variación anual	2.66
La Matanza de Acentejo	2014 Tercer trimestre	Variación anual	-9
La Matanza de Acentejo	2014 Tercer trimestre	Variación interperiódica	-11
La Matanza de Acentejo	2014 Tercer trimestre	Tasa variación interperiódica	-4.03
La Matanza de Acentejo	2014 Tercer trimestre	Dato	262
La Matanza de Acentejo	2014 Tercer trimestre	Tasa variación anual	-3.32
La Orotava	2014 Tercer trimestre	Variación anual	14
La Orotava	2014 Tercer trimestre	Variación interperiódica	-47
La Orotava	2014 Tercer trimestre	Tasa variación interperiódica	-4.90
La Orotava	2014 Tercer trimestre	Dato	913
La Orotava	2014 Tercer trimestre	Tasa variación anual	1.56
Puerto de La Cruz	2014 Tercer trimestre	Variación anual	-79
Puerto de La Cruz	2014 Tercer trimestre	Variación interperiódica	152
Puerto de La Cruz	2014 Tercer trimestre	Tasa variación interperiódica	3.31
Puerto de La Cruz	2014 Tercer trimestre	Dato	4747
Puerto de La Cruz	2014 Tercer trimestre	Tasa variación anual	-1.64
Los Realejos	2014 Tercer trimestre	Variación anual	-83
Los Realejos	2014 Tercer trimestre	Variación interperiódica	-61
Los Realejos	2014 Tercer trimestre	Tasa variación interperiódica	-7.83
Los Realejos	2014 Tercer trimestre	Dato	718
Los Realejos	2014 Tercer trimestre	Tasa variación anual	-10.36
El Rosario	2014 Tercer trimestre	Variación anual	60
El Rosario	2014 Tercer trimestre	Variación interperiódica	-1
El Rosario	2014 Tercer trimestre	Tasa variación interperiódica	-0.30
El Rosario	2014 Tercer trimestre	Dato	334
El Rosario	2014 Tercer trimestre	Tasa variación anual	21.90
San Cristóbal de La Laguna	2014 Tercer trimestre	Variación anual	8
San Cristóbal de La Laguna	2014 Tercer trimestre	Variación interperiódica	215
San Cristóbal de La Laguna	2014 Tercer trimestre	Tasa variación interperiódica	6.37
San Cristóbal de La Laguna	2014 Tercer trimestre	Dato	3590
San Cristóbal de La Laguna	2014 Tercer trimestre	Tasa variación anual	0.22
San Juan de la Rambla	2014 Tercer trimestre	Variación anual	17
San Juan de la Rambla	2014 Tercer trimestre	Variación interperiódica	-4
San Juan de la Rambla	2014 Tercer trimestre	Tasa variación interperiódica	-3.77
San Juan de la Rambla	2014 Tercer trimestre	Dato	102
San Juan de la Rambla	2014 Tercer trimestre	Tasa variación anual	20.00
San Miguel de Abona	2014 Tercer trimestre	Variación anual	135
San Miguel de Abona	2014 Tercer trimestre	Variación interperiódica	53
San Miguel de Abona	2014 Tercer trimestre	Tasa variación interperiódica	3.57
San Miguel de Abona	2014 Tercer trimestre	Dato	1537
San Miguel de Abona	2014 Tercer trimestre	Tasa variación anual	9.63
Santa Cruz de Tenerife	2014 Tercer trimestre	Variación anual	355
Santa Cruz de Tenerife	2014 Tercer trimestre	Variación interperiódica	223
Santa Cruz de Tenerife	2014 Tercer trimestre	Tasa variación interperiódica	3.79
Santa Cruz de Tenerife	2014 Tercer trimestre	Dato	6103
Santa Cruz de Tenerife	2014 Tercer trimestre	Tasa variación anual	6.18
Santa Úrsula	2014 Tercer trimestre	Variación anual	66
Santa Úrsula	2014 Tercer trimestre	Variación interperiódica	-42
Santa Úrsula	2014 Tercer trimestre	Tasa variación interperiódica	-6.70
Santa Úrsula	2014 Tercer trimestre	Dato	585
Santa Úrsula	2014 Tercer trimestre	Tasa variación anual	12.72
Santiago del Teide	2014 Tercer trimestre	Variación anual	128
Santiago del Teide	2014 Tercer trimestre	Variación interperiódica	78
Santiago del Teide	2014 Tercer trimestre	Tasa variación interperiódica	5.57
Santiago del Teide	2014 Tercer trimestre	Dato	1478
Santiago del Teide	2014 Tercer trimestre	Tasa variación anual	9.48
El Sauzal	2014 Tercer trimestre	Variación anual	-5
El Sauzal	2014 Tercer trimestre	Variación interperiódica	-3
El Sauzal	2014 Tercer trimestre	Tasa variación interperiódica	-1.22
El Sauzal	2014 Tercer trimestre	Dato	243
El Sauzal	2014 Tercer trimestre	Tasa variación anual	-2.02
Los Silos	2014 Tercer trimestre	Variación anual	8
Los Silos	2014 Tercer trimestre	Variación interperiódica	12
Los Silos	2014 Tercer trimestre	Tasa variación interperiódica	12.37
Los Silos	2014 Tercer trimestre	Dato	109
Los Silos	2014 Tercer trimestre	Tasa variación anual	7.92
Tacoronte	2014 Tercer trimestre	Variación anual	-4
Tacoronte	2014 Tercer trimestre	Variación interperiódica	-6
Tacoronte	2014 Tercer trimestre	Tasa variación interperiódica	-1.31
Tacoronte	2014 Tercer trimestre	Dato	452
Tacoronte	2014 Tercer trimestre	Tasa variación anual	-0.88
El Tanque	2014 Tercer trimestre	Variación anual	-12
El Tanque	2014 Tercer trimestre	Variación interperiódica	6
El Tanque	2014 Tercer trimestre	Tasa variación interperiódica	9.52
El Tanque	2014 Tercer trimestre	Dato	69
El Tanque	2014 Tercer trimestre	Tasa variación anual	-14.81
Tegueste	2014 Tercer trimestre	Variación anual	5
Tegueste	2014 Tercer trimestre	Variación interperiódica	-14
Tegueste	2014 Tercer trimestre	Tasa variación interperiódica	-6.42
Tegueste	2014 Tercer trimestre	Dato	204
Tegueste	2014 Tercer trimestre	Tasa variación anual	2.51
La Victoria de Acentejo	2014 Tercer trimestre	Variación anual	9
La Victoria de Acentejo	2014 Tercer trimestre	Variación interperiódica	-21
La Victoria de Acentejo	2014 Tercer trimestre	Tasa variación interperiódica	-12.21
La Victoria de Acentejo	2014 Tercer trimestre	Dato	151
La Victoria de Acentejo	2014 Tercer trimestre	Tasa variación anual	6.34
Vilaflor de Chasna	2014 Tercer trimestre	Variación anual	3
Vilaflor de Chasna	2014 Tercer trimestre	Variación interperiódica	-10
Vilaflor de Chasna	2014 Tercer trimestre	Tasa variación interperiódica	-12.66
Vilaflor de Chasna	2014 Tercer trimestre	Dato	69
Vilaflor de Chasna	2014 Tercer trimestre	Tasa variación anual	4.55
Adeje	2014 Segundo trimestre	Variación anual	522
Adeje	2014 Segundo trimestre	Variación interperiódica	-231
Adeje	2014 Segundo trimestre	Tasa variación interperiódica	-2.01
Adeje	2014 Segundo trimestre	Dato	11269
Adeje	2014 Segundo trimestre	Tasa variación anual	4.86
Arafo	2014 Segundo trimestre	Variación anual	6
Arafo	2014 Segundo trimestre	Variación interperiódica	-3
Arafo	2014 Segundo trimestre	Tasa variación interperiódica	-4.29
Arafo	2014 Segundo trimestre	Dato	67
Arafo	2014 Segundo trimestre	Tasa variación anual	9.84
Arico	2014 Segundo trimestre	Variación anual	-21
Arico	2014 Segundo trimestre	Variación interperiódica	-30
Arico	2014 Segundo trimestre	Tasa variación interperiódica	-15.00
Arico	2014 Segundo trimestre	Dato	170
Arico	2014 Segundo trimestre	Tasa variación anual	-10.99
Arona	2014 Segundo trimestre	Variación anual	625
Arona	2014 Segundo trimestre	Variación interperiódica	-34
Arona	2014 Segundo trimestre	Tasa variación interperiódica	-0.34
Arona	2014 Segundo trimestre	Dato	9953
Arona	2014 Segundo trimestre	Tasa variación anual	6.70
Buenavista del Norte	2014 Segundo trimestre	Variación anual	-2
Buenavista del Norte	2014 Segundo trimestre	Variación interperiódica	-9
Buenavista del Norte	2014 Segundo trimestre	Tasa variación interperiódica	-6.16
Buenavista del Norte	2014 Segundo trimestre	Dato	137
Buenavista del Norte	2014 Segundo trimestre	Tasa variación anual	-1.44
Candelaria	2014 Segundo trimestre	Variación anual	54
Candelaria	2014 Segundo trimestre	Variación interperiódica	20
Candelaria	2014 Segundo trimestre	Tasa variación interperiódica	2.25
Candelaria	2014 Segundo trimestre	Dato	907
Candelaria	2014 Segundo trimestre	Tasa variación anual	6.33
Fasnia	2014 Segundo trimestre	Variación anual	-3
Fasnia	2014 Segundo trimestre	Variación interperiódica	-4
Fasnia	2014 Segundo trimestre	Tasa variación interperiódica	-6.78
Fasnia	2014 Segundo trimestre	Dato	55
Fasnia	2014 Segundo trimestre	Tasa variación anual	-5.17
Garachico	2014 Segundo trimestre	Variación anual	-1
Garachico	2014 Segundo trimestre	Variación interperiódica	-28
Garachico	2014 Segundo trimestre	Tasa variación interperiódica	-11.81
Garachico	2014 Segundo trimestre	Dato	209
Garachico	2014 Segundo trimestre	Tasa variación anual	-0.48
Granadilla de Abona	2014 Segundo trimestre	Variación anual	107
Granadilla de Abona	2014 Segundo trimestre	Variación interperiódica	-116
Granadilla de Abona	2014 Segundo trimestre	Tasa variación interperiódica	-7.65
Granadilla de Abona	2014 Segundo trimestre	Dato	1401
Granadilla de Abona	2014 Segundo trimestre	Tasa variación anual	8.27
La Guancha	2014 Segundo trimestre	Variación anual	12
La Guancha	2014 Segundo trimestre	Variación interperiódica	3
La Guancha	2014 Segundo trimestre	Tasa variación interperiódica	4.23
La Guancha	2014 Segundo trimestre	Dato	74
La Guancha	2014 Segundo trimestre	Tasa variación anual	19.35
Guía de Isora	2014 Segundo trimestre	Variación anual	143
Guía de Isora	2014 Segundo trimestre	Variación interperiódica	-25
Guía de Isora	2014 Segundo trimestre	Tasa variación interperiódica	-1.40
Guía de Isora	2014 Segundo trimestre	Dato	1762
Guía de Isora	2014 Segundo trimestre	Tasa variación anual	8.83
Güímar	2014 Segundo trimestre	Variación anual	43
Güímar	2014 Segundo trimestre	Variación interperiódica	25
Güímar	2014 Segundo trimestre	Tasa variación interperiódica	8.74
Güímar	2014 Segundo trimestre	Dato	311
Güímar	2014 Segundo trimestre	Tasa variación anual	16.04
Icod de los Vinos	2014 Segundo trimestre	Variación anual	73
Icod de los Vinos	2014 Segundo trimestre	Variación interperiódica	9
Icod de los Vinos	2014 Segundo trimestre	Tasa variación interperiódica	2.24
Icod de los Vinos	2014 Segundo trimestre	Dato	410
Icod de los Vinos	2014 Segundo trimestre	Tasa variación anual	21.66
La Matanza de Acentejo	2014 Segundo trimestre	Variación anual	29
La Matanza de Acentejo	2014 Segundo trimestre	Variación interperiódica	16
La Matanza de Acentejo	2014 Segundo trimestre	Tasa variación interperiódica	6.23
La Matanza de Acentejo	2014 Segundo trimestre	Dato	273
La Matanza de Acentejo	2014 Segundo trimestre	Tasa variación anual	11.89
La Orotava	2014 Segundo trimestre	Variación anual	65
La Orotava	2014 Segundo trimestre	Variación interperiódica	44
La Orotava	2014 Segundo trimestre	Tasa variación interperiódica	4.80
La Orotava	2014 Segundo trimestre	Dato	960
La Orotava	2014 Segundo trimestre	Tasa variación anual	7.26
Puerto de La Cruz	2014 Segundo trimestre	Variación anual	30
Puerto de La Cruz	2014 Segundo trimestre	Variación interperiódica	-490
Puerto de La Cruz	2014 Segundo trimestre	Tasa variación interperiódica	-9.64
Puerto de La Cruz	2014 Segundo trimestre	Dato	4595
Puerto de La Cruz	2014 Segundo trimestre	Tasa variación anual	0.66
Los Realejos	2014 Segundo trimestre	Variación anual	-33
Los Realejos	2014 Segundo trimestre	Variación interperiódica	-26
Los Realejos	2014 Segundo trimestre	Tasa variación interperiódica	-3.23
Los Realejos	2014 Segundo trimestre	Dato	779
Los Realejos	2014 Segundo trimestre	Tasa variación anual	-4.06
El Rosario	2014 Segundo trimestre	Variación anual	55
El Rosario	2014 Segundo trimestre	Variación interperiódica	12
El Rosario	2014 Segundo trimestre	Tasa variación interperiódica	3.72
El Rosario	2014 Segundo trimestre	Dato	335
El Rosario	2014 Segundo trimestre	Tasa variación anual	19.64
San Cristóbal de La Laguna	2014 Segundo trimestre	Variación anual	4
San Cristóbal de La Laguna	2014 Segundo trimestre	Variación interperiódica	-198
San Cristóbal de La Laguna	2014 Segundo trimestre	Tasa variación interperiódica	-5.54
San Cristóbal de La Laguna	2014 Segundo trimestre	Dato	3375
San Cristóbal de La Laguna	2014 Segundo trimestre	Tasa variación anual	0.12
San Juan de la Rambla	2014 Segundo trimestre	Variación anual	25
San Juan de la Rambla	2014 Segundo trimestre	Variación interperiódica	14
San Juan de la Rambla	2014 Segundo trimestre	Tasa variación interperiódica	15.22
San Juan de la Rambla	2014 Segundo trimestre	Dato	106
San Juan de la Rambla	2014 Segundo trimestre	Tasa variación anual	30.86
San Miguel de Abona	2014 Segundo trimestre	Variación anual	146
San Miguel de Abona	2014 Segundo trimestre	Variación interperiódica	-43
San Miguel de Abona	2014 Segundo trimestre	Tasa variación interperiódica	-2.82
San Miguel de Abona	2014 Segundo trimestre	Dato	1484
San Miguel de Abona	2014 Segundo trimestre	Tasa variación anual	10.91
Santa Cruz de Tenerife	2014 Segundo trimestre	Variación anual	220
Santa Cruz de Tenerife	2014 Segundo trimestre	Variación interperiódica	-111
Santa Cruz de Tenerife	2014 Segundo trimestre	Tasa variación interperiódica	-1.85
Santa Cruz de Tenerife	2014 Segundo trimestre	Dato	5880
Santa Cruz de Tenerife	2014 Segundo trimestre	Tasa variación anual	3.89
Santa Úrsula	2014 Segundo trimestre	Variación anual	91
Santa Úrsula	2014 Segundo trimestre	Variación interperiódica	22
Santa Úrsula	2014 Segundo trimestre	Tasa variación interperiódica	3.64
Santa Úrsula	2014 Segundo trimestre	Dato	627
Santa Úrsula	2014 Segundo trimestre	Tasa variación anual	16.98
Santiago del Teide	2014 Segundo trimestre	Variación anual	26
Santiago del Teide	2014 Segundo trimestre	Variación interperiódica	-70
Santiago del Teide	2014 Segundo trimestre	Tasa variación interperiódica	-4.76
Santiago del Teide	2014 Segundo trimestre	Dato	1400
Santiago del Teide	2014 Segundo trimestre	Tasa variación anual	1.89
El Sauzal	2014 Segundo trimestre	Variación anual	4
El Sauzal	2014 Segundo trimestre	Variación interperiódica	-22
El Sauzal	2014 Segundo trimestre	Tasa variación interperiódica	-8.21
El Sauzal	2014 Segundo trimestre	Dato	246
El Sauzal	2014 Segundo trimestre	Tasa variación anual	1.65
Los Silos	2014 Segundo trimestre	Variación anual	8
Los Silos	2014 Segundo trimestre	Variación interperiódica	-4
Los Silos	2014 Segundo trimestre	Tasa variación interperiódica	-3.96
Los Silos	2014 Segundo trimestre	Dato	97
Los Silos	2014 Segundo trimestre	Tasa variación anual	8.99
Tacoronte	2014 Segundo trimestre	Variación anual	-12
Tacoronte	2014 Segundo trimestre	Variación interperiódica	-10
Tacoronte	2014 Segundo trimestre	Tasa variación interperiódica	-2.14
Tacoronte	2014 Segundo trimestre	Dato	458
Tacoronte	2014 Segundo trimestre	Tasa variación anual	-2.55
El Tanque	2014 Segundo trimestre	Variación anual	6
El Tanque	2014 Segundo trimestre	Variación interperiódica	-10
El Tanque	2014 Segundo trimestre	Tasa variación interperiódica	-13.70
El Tanque	2014 Segundo trimestre	Dato	63
El Tanque	2014 Segundo trimestre	Tasa variación anual	10.53
Tegueste	2014 Segundo trimestre	Variación anual	20
Tegueste	2014 Segundo trimestre	Variación interperiódica	17
Tegueste	2014 Segundo trimestre	Tasa variación interperiódica	8.46
Tegueste	2014 Segundo trimestre	Dato	218
Tegueste	2014 Segundo trimestre	Tasa variación anual	10.10
La Victoria de Acentejo	2014 Segundo trimestre	Variación anual	31
La Victoria de Acentejo	2014 Segundo trimestre	Variación interperiódica	-5
La Victoria de Acentejo	2014 Segundo trimestre	Tasa variación interperiódica	-2.82
La Victoria de Acentejo	2014 Segundo trimestre	Dato	172
La Victoria de Acentejo	2014 Segundo trimestre	Tasa variación anual	21.99
Vilaflor de Chasna	2014 Segundo trimestre	Variación anual	2
Vilaflor de Chasna	2014 Segundo trimestre	Variación interperiódica	1
Vilaflor de Chasna	2014 Segundo trimestre	Tasa variación interperiódica	1.28
Vilaflor de Chasna	2014 Segundo trimestre	Dato	79
Vilaflor de Chasna	2014 Segundo trimestre	Tasa variación anual	2.60
Adeje	2014 Primer trimestre	Variación anual	765
Adeje	2014 Primer trimestre	Variación interperiódica	16
Adeje	2014 Primer trimestre	Tasa variación interperiódica	0.14
Adeje	2014 Primer trimestre	Dato	11500
Adeje	2014 Primer trimestre	Tasa variación anual	7.13
Arafo	2014 Primer trimestre	Variación anual	12
Arafo	2014 Primer trimestre	Variación interperiódica	2
Arafo	2014 Primer trimestre	Tasa variación interperiódica	2.94
Arafo	2014 Primer trimestre	Dato	70
Arafo	2014 Primer trimestre	Tasa variación anual	20.69
Arico	2014 Primer trimestre	Variación anual	5
Arico	2014 Primer trimestre	Variación interperiódica	14
Arico	2014 Primer trimestre	Tasa variación interperiódica	7.53
Arico	2014 Primer trimestre	Dato	200
Arico	2014 Primer trimestre	Tasa variación anual	2.56
Arona	2014 Primer trimestre	Variación anual	575
Arona	2014 Primer trimestre	Variación interperiódica	-73
Arona	2014 Primer trimestre	Tasa variación interperiódica	-0.73
Arona	2014 Primer trimestre	Dato	9987
Arona	2014 Primer trimestre	Tasa variación anual	6.11
Buenavista del Norte	2014 Primer trimestre	Variación anual	3
Buenavista del Norte	2014 Primer trimestre	Variación interperiódica	-3
Buenavista del Norte	2014 Primer trimestre	Tasa variación interperiódica	-2.01
Buenavista del Norte	2014 Primer trimestre	Dato	146
Buenavista del Norte	2014 Primer trimestre	Tasa variación anual	2.10
Candelaria	2014 Primer trimestre	Variación anual	-66
Candelaria	2014 Primer trimestre	Variación interperiódica	11
Candelaria	2014 Primer trimestre	Tasa variación interperiódica	1.26
Candelaria	2014 Primer trimestre	Dato	887
Candelaria	2014 Primer trimestre	Tasa variación anual	-6.93
Fasnia	2014 Primer trimestre	Variación anual	-1
Fasnia	2014 Primer trimestre	Variación interperiódica	0
Fasnia	2014 Primer trimestre	Tasa variación interperiódica	0.00
Fasnia	2014 Primer trimestre	Dato	59
Fasnia	2014 Primer trimestre	Tasa variación anual	-1.67
Garachico	2014 Primer trimestre	Variación anual	26
Garachico	2014 Primer trimestre	Variación interperiódica	0
Garachico	2014 Primer trimestre	Tasa variación interperiódica	0.00
Garachico	2014 Primer trimestre	Dato	237
Garachico	2014 Primer trimestre	Tasa variación anual	12.32
Granadilla de Abona	2014 Primer trimestre	Variación anual	41
Granadilla de Abona	2014 Primer trimestre	Variación interperiódica	49
Granadilla de Abona	2014 Primer trimestre	Tasa variación interperiódica	3.34
Granadilla de Abona	2014 Primer trimestre	Dato	1517
Granadilla de Abona	2014 Primer trimestre	Tasa variación anual	2.78
La Guancha	2014 Primer trimestre	Variación anual	13
La Guancha	2014 Primer trimestre	Variación interperiódica	1
La Guancha	2014 Primer trimestre	Tasa variación interperiódica	1.43
La Guancha	2014 Primer trimestre	Dato	71
La Guancha	2014 Primer trimestre	Tasa variación anual	22.41
Guía de Isora	2014 Primer trimestre	Variación anual	126
Guía de Isora	2014 Primer trimestre	Variación interperiódica	33
Guía de Isora	2014 Primer trimestre	Tasa variación interperiódica	1.88
Guía de Isora	2014 Primer trimestre	Dato	1787
Guía de Isora	2014 Primer trimestre	Tasa variación anual	7.59
Güímar	2014 Primer trimestre	Variación anual	53
Güímar	2014 Primer trimestre	Variación interperiódica	-3
Güímar	2014 Primer trimestre	Tasa variación interperiódica	-1.04
Güímar	2014 Primer trimestre	Dato	286
Güímar	2014 Primer trimestre	Tasa variación anual	22.75
