actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
optica ortopedia audicion,Optica Candilas,CL,Calle,Candilas,27,38202,38023,La Laguna,,www.opticacandilas.com,opticacandilas@gmail.com,922633543.0,922633543,-16.32116,28.48907799,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
optica ortopedia audicion,Optica Cartas,CL,Calle,Imeldo Seris,102,38003,38038,Santa Cruz de Tenerife,,,,689173262.0,,-16.25453901,28.46729029,2022-04-22T12:09:52.592000,2023-03-10T14:25:06.002000
optica ortopedia audicion,Optica Center,CR,Carretera,General TF 16 Tacoronte Tejina,7,38350,38043,Tacoronte,,www.opticacentertenerife.com,,922573996.0,,-16.41503693,28.47749064,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
optica ortopedia audicion,Optica Central,RB,Rambla,Pulido,15,38004,38038,Santa Cruz de Tenerife,,,opticacentral@hotmail.es,922288573.0,,-16.257343,28.46738899,2016-05-09T12:45:15.374000,2018-01-17T13:17:27.480000
optica ortopedia audicion,Optica Columbus,CL,Calle,Quintana,2,38400,38028,Puerto de la Cruz,CC Columbus 1P,,,922387072.0,,-16.5501987,28.41647641,2022-04-22T12:09:52.592000,2022-04-29T08:53:56.680000
optica ortopedia audicion,Optica Cosmos,CL,Calle,Obispo Rey Redondo,22,38201,38023,La Laguna,,,,922258968.0,,-16.316189,28.48843899,2016-05-09T12:45:15.374000,2018-01-16T10:23:36.389000
optica ortopedia audicion,Optica Chicote,AV,Avenida,Islas Canarias,15,38006,38038,Santa Cruz de Tenerife,,,chicoteoptico@yahoo.es,922285650.0,922285654,-16.26302333,28.46785423,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Debor,CL,Calle,Juan Sebastian Elcano,2,38508,38020,Güimar,Puertito de Guimar Ed Atlantico Lc 1,www.opticasdebor.com,,922529516.0,922529516,-16.37476031,28.29550944,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
optica ortopedia audicion,Optica Downes,CL,Calle,Grande,46,38670,38001,Adeje,,www.opticadownes.com,,922780437.0,,-16.72515621,28.12136338,2016-05-09T12:45:15.374000,2015-11-20T07:41:55.556000
optica ortopedia audicion,Optica Fernandez Oliva,PJ,"Pasaje, paraje",San Pedro,4,38001,38038,Santa Cruz de Tenerife,,,opticafernandezoliva@yahoo.es,922244336.0,0,-16.25023836,28.47369644,2016-05-09T12:45:15.374000,2016-06-27T08:39:45.087000
optica ortopedia audicion,Optica Garoe,CL,Calle,La Arena,13,38631,38006,Arona,Las Galletas,www.opticagaroe.com,cbgaroe@cbopticagaroe.e.telefonica.net,922731867.0,922731867,-16.65468183,28.00825272,2016-05-09T12:45:15.374000,2016-08-05T13:28:16.093000
optica ortopedia audicion,Optica Herradores,CL,Calle,Herradores,70,38201,38023,La Laguna,,www.opticaherradores.com,opticaherradores@yahoo.es,922634615.0,922264776,-16.317717,28.48871299,2016-05-09T12:45:15.374000,2018-01-16T08:43:27.895000
optica ortopedia audicion,Optica Insular,CR,Carretera,Provincial TF 217,30,38390,38039,Santa Úrsula,,,opticaalameda@hotmail.com,922301340.0,0,-16.49392256,28.42535026,2016-05-09T12:45:15.374000,2018-04-11T13:01:36.123000
optica ortopedia audicion,Optica Iriarte,CL,Calle,Iriarte,17,38400,38028,Puerto de la Cruz,Esq Cl Cologan,,,922045444.0,,-16.54845882,28.4157723,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
optica ortopedia audicion,Optica La Gallega,AV,Avenida,Los Majuelos,64,38107,38038,Santa Cruz de Tenerife,La Gallega Lc 3,www.visionco.es,,922610295.0,,-16.31985848,28.43568521,2016-05-09T12:45:15.374000,2016-05-12T11:37:38.180000
optica ortopedia audicion,Optica La Rosa,CL,Calle,La Rosa,9,38002,38038,Santa Cruz de Tenerife,,,,922271901.0,,-16.250198,28.47011899,2016-05-09T12:45:15.374000,2015-08-04T10:16:43.810000
optica ortopedia audicion,Optica La Rosa,CL,Calle,La Rosa,3,38002,38038,Santa Cruz de Tenerife,,opticalarosa.com,info@opticalarosa.com,922271901.0,,-16.25036504,28.46981237,2016-05-09T12:45:15,2022-04-22T13:23:10.741000
optica ortopedia audicion,Optica La Salle,AV,Avenida,La Salle,7,38005,38038,Santa Cruz de Tenerife,,,,922220200.0,,-16.256748,28.46146799,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
optica ortopedia audicion,Optica Los Majuelos,AV,Avenida,Los Majuelos,32,38107,38038,Santa Cruz de Tenerife,El Sobradillo Ed Ada,,optica_majuelos@hotmail.com,,,-16.31446402,28.44182425,2016-05-09T12:45:15.374000,2016-05-12T09:03:33.787000
optica ortopedia audicion,Optica Los Majuelos,AV,Avenida,Los Majuelos,68,38108,38023,La Laguna,,,optica_majuelos@hotmail.com,,,-16.30098044,28.45204813,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Lucia,AV,Avenida,Fernando Salazar Gonzalez,40,38631,38006,Arona,Las Galletas,,jbreveron@hotmail.es,922786908.0,922786908,-16.65395563,28.00747608,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
optica ortopedia audicion,Optica Lucia,AV,Avenida,Maritima,23,38683,38040,Santiago del Teide,Puerto de Santiago Ed Canaimo Lc 1,,,922867395.0,,-16.84107911,28.23406595,2016-05-09T12:45:15.374000,2017-10-26T14:22:51.127000
optica ortopedia audicion,Optica Llanos,CL,Calle,San Juan Bosco,3,38300,38026,La Orotava,,,carmenlolallanos@hotmail.com,922334079.0,922334079,-16.519723,28.39305799,2016-05-09T12:45:15,2017-11-23T13:40:42.758000
optica ortopedia audicion,Optica Llanos,CL,Calle,Esquivel,1,38400,38028,Puerto de la Cruz,,,,,,-16.548147,28.41667199,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
optica ortopedia audicion,Optica Maria Jesus Alvarez,RB,Rambla,Pulido,37,38004,38038,Santa Cruz de Tenerife,,,,922279020.0,,-16.258424,28.46747699,2016-05-09T12:45:15.374000,2018-01-17T13:22:18.771000
optica ortopedia audicion,Optica Medano,AV,Avenida,Jose Miguel Galvan Bello,28,38612,38017,Granadilla de Abona,El Medano,,,922179088.0,,-16.537158,28.04556499,2016-05-09T12:45:15.374000,2016-04-15T12:44:47.110000
optica ortopedia audicion,Óptica Melián,AV,Avenida,Los Pescadores,39,38686,38019,Guía de Isora,,,,922866217.0,,-16.82765774,28.20194606,2019-04-12T16:38:45.443000,2023-03-10T14:21:07.833000
optica ortopedia audicion,Optica Milenio,CL,Calle,Galceran,8,38004,38038,Santa Cruz de Tenerife,Ed Neptuno,,,648837318.0,922531534,-16.25628394,28.46648475,2016-05-09T12:45:15.374000,2018-01-17T11:04:57.222000
optica ortopedia audicion,Optica Nueva Vision,AV,Avenida,Familia Betancourt y Molina,11,38400,38028,Puerto de la Cruz,Ed Choitram,,,656400929.0,,-16.54560129,28.41584162,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
optica ortopedia audicion,Optica Ofra Federopticos,AV,Avenida,Principes de España,6,38010,38038,Santa Cruz de Tenerife,Ofra,,fedesanagustin@terra.es,922671045.0,922671273,-16.28440654,28.45530753,2016-05-09T12:45:15.374000,2016-08-23T13:15:26.428000
optica ortopedia audicion,Optica Ortopedia Alvarez,CR,Carretera,General TF 16 Tacoronte Tejina,6,38350,38043,Tacoronte,,www.opticaalvarez.es,,922564282.0,,-16.41513384,28.47724489,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
optica ortopedia audicion,Optica Piramides,AV,Avenida,Aguilar y Quesada,2,38400,38028,Puerto de la Cruz,CC Piramides de Martianez Lc 13,,,922388107.0,,-16.542788,28.41566141,2016-09-29T12:43:11.839000,2016-11-25T13:45:16.810000
optica ortopedia audicion,Optica Prisma,CL,Calle,Suarez Guerra,30,38002,38038,Santa Cruz de Tenerife,,www.prismaoptica.com,info@opticaprisma.com,922244024.0,922290116,-16.25222016,28.46840502,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
optica ortopedia audicion,Optica Puerto de Santiago,AV,Avenida,Quinto Centenario,46,38683,38040,Santiago del Teide,Puerto de Santiago,,,,,-16.84182346,28.23867356,2016-05-09T12:45:15.374000,2015-08-04T12:55:22.626000
optica ortopedia audicion,Optica Pupilen,AV,Avenida,25 de Abril,74,38430,38022,Icod de los Vinos,,,masetenerife@hotmail.com,922814539.0,,-16.712702,28.36988299,2016-05-09T12:45:15.374000,2017-03-13T14:12:20.347000
optica ortopedia audicion,Optica Pupilen,AV,Avenida,25 de Abril,89,38430,38022,Icod de los Vinos,,,,0.0,0,-16.7132179,28.36993314,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Rambla,RB,Rambla,Santa Cruz,56,38004,38038,Santa Cruz de Tenerife,,,,617993504.0,,-16.25968084,28.46936002,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Rapp,PZ,"Plaza, plazoleta",La Concepcion,3,38201,38023,La Laguna,,opticarapp.es,,922257157.0,,-16.31911572,28.4899079,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
optica ortopedia audicion,Optica Realejos,Cl,Calle,El Puente,6,38410,38031,Los Realejos,San Agustin,,,922343240.0,,-16.58530856,28.38796765,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
optica ortopedia audicion,Optica Rieu,CL,Calle,Castillo,11,38002,38038,Santa Cruz de Tenerife,,,,922242010.0,,-16.250123,28.4669039,2016-05-09T12:45:15.374000,2018-01-17T09:45:29.610000
optica ortopedia audicion,Optica Rieu,CL,Calle,Obispo Rey Redondo,47,38201,38023,La Laguna,,www.opticarieu.com,administracion@opticarieu.com,922258719.0,,-16.317525,28.48908199,2016-05-09T12:45:15.374000,2018-01-16T10:29:09.429000
optica ortopedia audicion,Optica Roen,AV,Avenida,Obispo Perez Caceres,3,38500,38020,Güimar,,www.opticaroen.eu,,922511866.0,922511866,-16.410057,28.31552099,2016-05-09T12:45:15.374000,2016-01-04T10:14:04.816000
optica ortopedia audicion,Optica Salamanca,CL,Calle,Salamanca,31,38006,38038,Santa Cruz de Tenerife,,,,922283952.0,,-16.26344703,28.46944726,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica San Clemente,AV,Avenida,Suecia,36,38650,38006,Arona,Los Cristianos,,ffernandez@cnoo.es,922795216.0,922795216,-16.71963282,28.05174982,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
optica ortopedia audicion,Optica San Isidro,AV,Avenida,Santa Cruz,74,38611,38017,Granadilla de Abona,San Isidro Lc 1,,,922391364.0,,-16.558415,28.07924399,2016-05-09T12:45:15.374000,2017-05-04T07:17:51.317000
optica ortopedia audicion,Optica San Isidro,AV,Avenida,Santa Cruz,139,38611,38017,Granadilla de Abona,San Isidro Lc 01,,,922392335.0,,-16.557145,28.07492299,2016-05-09T12:45:15.374000,2017-07-06T11:31:08.409000
optica ortopedia audicion,Optica San Lorenzo,CR,Carretera,General TF 28 Sur,128,38626,38006,Arona,Valle San Lorenzo,,,0.0,0,-16.65790362,28.09169293,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
optica ortopedia audicion,Optica San Miguel,CR,Carretera,General TF 28 Sur,150,38620,38035,San Miguel,Lc 1,,opticasanmigueldeabona@gmail.com,922701402.0,,-16.61937608,28.09853199,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
optica ortopedia audicion,Optica Santa Ursula,CR,Carretera,España TF 217,24,38390,38039,Santa Úrsula,LC A,,opticasantaursula@hotmail.com,922301819.0,0,-16.49016685,28.42531315,2016-05-09T12:45:15.374000,2018-04-11T13:01:36.123000
optica ortopedia audicion,Optica Satnaam,AV,Avenida,Los Playeros,13,38650,38006,Arona,Los Cristianos,,opticasatnaam@yahoo.es,922793959.0,922793959,-16.71605136,28.05250552,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
optica ortopedia audicion,Optica Sedano,AV,Avenida,Santa Cruz,132,38611,38017,Granadilla de Abona,San Isidro,,opticasedano@yahoo.es,922392642.0,,-16.557674,28.07599899,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Taco Juan Cobos,AV,Avenida,Taco,147,38108,38023,La Laguna,,,optica_taco@hotmail.es,922629045.0,922626661,-16.29815804,28.44770024,2016-05-09T12:45:15.374000,2018-01-12T14:24:40.054000
optica ortopedia audicion,Optica Tagor,CR,Carretera,General TF 152 Norte,102,38350,38043,Tacoronte,La Estacion,,,,,-16.41270297,28.47725698,2018-05-22T12:21:05.836000,2018-05-22T12:21:05.836000
optica ortopedia audicion,Optica Teide Marsil,CL,Calle,Angel Guimera,11,38003,38038,Santa Cruz de Tenerife,,,,922241616.0,,-16.252414,28.4664399,2016-05-09T12:45:15,2018-01-18T09:47:42.617000
optica ortopedia audicion,Optica Valle,AV,Avenida,Obispo Benitez de Lugo,6,38300,38026,La Orotava,,,opticavalle@hotmail.com,922326685.0,,-16.520209,28.39430599,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
optica ortopedia audicion,Optica Vargas,AV,Avenida,Isora,26,38680,38019,Guía de Isora,,,opticavargasisora@gmail.com,922850883.0,,-16.77987386,28.2087377,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Optica Vision Norte,Cl,Calle,La Longuera,3,38418,38031,Los Realejos,El Toscal Longuera,,,922362343.0,,-16.57591373,28.39776123,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
optica ortopedia audicion,Optica Visionlab,CL,Calle,Valentin Sanz,4,38003,38038,Santa Cruz de Tenerife,Esq Cl Puerta Canseco,www.visionlab.es,visionlabtenerife@visionlab.es,922287552.0,,-16.25128585,28.46572284,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
optica ortopedia audicion,Optica Visual Tegueste,CL,Calle,Clavel,2,38280,38046,Tegueste,Esq Cl El Carmen,www.visualteguesteopticos.com/es,visualteguesteopticos@gmail.com,922883169.0,,-16.338156,28.52173999,2016-05-09T12:45:15,2017-04-24T10:10:04.099000
optica ortopedia audicion,Optica y Ortopedia Kripton,AV,Avenida,Leonardo Torriani,2,38205,38023,La Laguna,La Milagrosa,www.facebook.com/opticakripton.lalaguna,Opticakripton@gmail.com,922261366.0,,-16.313939,28.4835349,2016-05-09T12:45:15.374000,2018-01-15T12:48:23.745000
optica ortopedia audicion,Opticalia,AV,Avenida,Manuel Hermoso Rojas,16,38003,38038,Santa Cruz de Tenerife,CC Meridiano Pt 1 N 53,www.europtica.opticalia.es,,922229548.0,,-16.258879,28.45672799,2016-05-09T12:45:15.374000,2016-02-19T10:03:00.238000
optica ortopedia audicion,Opticalia,CL,Calle,Santo Domingo,9,38400,38028,Puerto de la Cruz,,azul.opticalia.es,,822902573.0,,-16.54937853,28.41778737,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
optica ortopedia audicion,Opticalia,CL,Calle,Horacio Nelson,21,38006,38038,Santa Cruz de Tenerife,,www.opticalia.es,,922271279.0,,-16.2616686,28.47029386,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Opticalia Buenavista,Av,Avenida,Juan Mendez El Viejo,7,38480,38010,Buenavista del Norte,CC Alhondiga Lc 19,,,922127538.0,,-16.84897759,28.36989488,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
optica ortopedia audicion,Opticalia Castello,AV,Avenida,La Constitucion,35,38509,38011,Candelaria,Ed Elcano,,,922504784.0,0,-16.36926731,28.35776892,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Opticalia Correa,CR,Carretera,General TF 152 Norte,34,38350,38043,Tacoronte,La Estacion,www.opticalia.es,,922560279.0,,-16.41598991,28.47613464,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
optica ortopedia audicion,Opticalia Cruz del Señor,AV,Avenida,Venezuela,2,38007,38038,Santa Cruz de Tenerife,,www.tusopticas.com,europtica@telefonica.net,922228856.0,,-16.26969326,28.46529621,2016-05-09T12:45:15.374000,2018-01-17T14:33:38.814000
optica ortopedia audicion,Opticalia Drago,CL,Calle,Heraclio Sanchez,13,38204,38023,La Laguna,,,,922257353.0,,-16.315524,28.48607799,2016-05-09T12:45:15.374000,2018-01-15T14:23:26.401000
optica ortopedia audicion,Opticalia Europtica,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol Lc 19,,,922861033.0,,-16.84032456,28.23048314,2016-05-09T12:45:15.374000,2016-09-30T10:45:59.304000
optica ortopedia audicion,Opticalia Europtica,AV,Avenida,Reina Sofia,5,38687,38019,Guía de Isora,Playa San Juan,,,922832222.0,,-16.81588134,28.18288211,2016-05-09T12:45:15.374000,2016-06-20T15:08:49.616000
optica ortopedia audicion,Opticalia La Paz,RB,Rambla,Santa Cruz,26,38004,38038,Santa Cruz de Tenerife,,www.tusopticas.com,europtica@telefonica.net,922245632.0,,-16.26065455,28.46840116,2016-05-09T12:45:15.374000,2018-01-17T14:26:22.775000
optica ortopedia audicion,Opticalia San Agustin,CL,Calle,San Agustin,69,38201,38023,La Laguna,,,opticaliasanagustin@gmail.com,922315110.0,,-16.317987,28.49041699,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
optica ortopedia audicion,Opticalia San Lorenzo,CR,Carretera,General TF 28 Sur,156,38626,38006,Arona,Valle San Lorenzo,,,0.0,0,-16.66061237,28.09004695,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
optica ortopedia audicion,OpticaR,AV,Avenida,Aguilar y Quesada,2,38400,38028,Puerto de la Cruz,CC Piramides de Martianez Lc 29,,,922374185.0,,-16.54284174,28.41553142,2016-09-29T13:15:31.369000,2016-11-25T13:45:16.810000
optica ortopedia audicion,Opticas Labop,CL,Calle,Herradores,45,38201,38023,La Laguna,Tunel,,,922259219.0,,-16.31680686,28.48796198,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
optica ortopedia audicion,Optirapp Mejias,CL,Calle,Heraclio Sanchez,15,38204,38023,La Laguna,,,optirapp@hotmail.com,922631929.0,,-16.315568,28.48591999,2016-05-09T12:45:15.374000,2018-01-15T14:23:26.401000
moda complementos,Oramas y Cia,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Exterior 08-1,,,922214921.0,,-16.25199227,28.46329767,2016-05-09T12:45:15,2018-01-30T14:50:40.360000
moda complementos,Oramas y Cia,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Exterior 06,,,922214921.0,,-16.252031,28.46335299,2016-05-09T12:45:15.374000,2018-01-30T14:50:40.360000
moda complementos,Oramas y Cia,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Exterior 07,,,922214921.0,,-16.25204552,28.46331043,2016-05-09T12:45:15,2018-01-30T14:50:40.360000
telefonia,Orange,CL,Calle,Lisboa,2,38660,38001,Adeje,Torviscas Alto CC Gran Sur,www.orange.es,,922714438.0,,-16.72822782,28.08756339,2016-05-09T12:45:15.374000,2015-08-04T12:43:11.198000
telefonia,Orange,AV,Avenida,Santa Cruz,80,38611,38017,Granadilla de Abona,San Isidro Lc 2,www.orange.es,sanisidro@promovil.es,922392430.0,,-16.558318,28.07897599,2016-05-09T12:45:15.374000,2016-04-15T13:07:08.405000
telefonia,Orange,CR,Carretera,General TF 152 Norte,25,38350,38043,Tacoronte,La Estacion,,,,,-16.41659876,28.47611245,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
telefonia,Orange,AU,"Autopista, autovía",TF 5 Norte,0,38312,38026,La Orotava,CC La Villa Lc 072,www.orange.es,,635040257.0,,-16.54683447,28.39601963,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
telefonia,Orange,CL,Calle,Castillo,68,38003,38038,Santa Cruz de Tenerife,,www.orange.es,,691079492.0,,-16.25328049,28.46744295,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
telefonia,Orange & Blue Moda Juvenil,CL,Calle,Candida Peña Bello,7,38631,38006,Arona,Las Galletas,,lasgalletas@tdcsport.com,922733125.0,922784780,-16.65441217,28.0077953,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
telefonia,Orange & Blue TDC Sport,CR,Carretera,General TF 28 Sur,112,38620,38035,San Miguel,,,,,,-16.61711803,28.09957374,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
telefonia,Orange Los Cristianos,AV,Avenida,Bulevar Chajofe,3,38650,38006,Arona,Los Cristianos Ed Eden Lc 12,,,922798688.0,0,-16.7133963,28.05470718,2016-05-09T12:45:15.374000,2017-11-16T08:05:09.206000
telefonia,Orange Tic Tac,RB,Rambla,Los Menceyes,8,38509,38011,Candelaria,CC Punta Larga Lc 105,,,922956668.0,0,-16.36626568,28.36447981,2016-05-09T12:45:15.374000,2016-04-26T14:15:10.095000
moda complementos,Orchestra,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 2 Lc 13,,,922686097.0,,-16.30072168,28.42659913,2016-05-09T12:45:15.374000,2016-02-22T15:00:44.464000
moda complementos,Orchestra,AU,"Autopista, autovía",TF 5 Norte,0,38312,38026,La Orotava,CC La Villa Lc 086,www.orchestra.fr,,0.0,,-16.54845969,28.39588809,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
moda complementos infantil,Orchestra,CL,Calle,Lisboa,2,38660,38001,Adeje,Torviscas Alto CC Gran Sur,www.orchestra.fr,922713866,,,-16.72812085,28.08775896,2016-05-09T12:45:15.374000,2015-08-04T12:43:11.198000
comercio otro tipo,Ordenta,CL,Calle,Gumersindo Robayna Galvan,3,38005,38038,Santa Cruz de Tenerife,Esq Cl Lope de Vega,www.ordenta.es,info@ordenta.es,922237490.0,,-16.259064,28.46285199,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
merceria textil,Orejita de Burro,CL,Calle,Tabares de Cala,15,38201,38023,La Laguna,,,orejitadeburro.mc@gmail.com,822175925.0,,-16.31534616,28.48903751,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
moda complementos,Orellana,AV,Avenida,Condes Santa Maria de Abona,23,38509,38011,Candelaria,Pz Villa de Teror,orellanavestirmoda.org,orellanavestirmoda@hotmail.com,922194751.0,,-16.37129164,28.35509164,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
concesionario exposicion automocion,Organizacion Vehiculos Cabrera Medina Orvecame,CL,Calle,Charfa,6,38677,38001,Adeje,P I La Atalaya,www.orvacame.com,,922796970.0,,-16.74329767,28.12500164,2017-02-15T11:40:07.893000,2023-04-26T10:35:59.543000
concesionario exposicion automocion,Organizacion Vehiculos Cabrera Medina Orvecame,CL,Calle,Las Industrias,0,38108,38023,La Laguna,Z I Las Torres De Taco,www.orvecame.com,centralita.tenerife@orvecame.com,922629393.0,922613956,-16.29321826,28.44973547,2017-02-15T11:40:07.893000,2023-04-26T10:35:59.543000
concesionario exposicion automocion,Organizacion Vehiculos Cabrera Medina Orvecame,CL,Calle,El Baden,25,38312,38026,La Orotava,P I San Jeronimo,www.palmacanaria.com www.orvecame.com,opel.tenerife@orvecame.com,922193486.0,922335752,-16.54393331,28.39686678,2017-02-15T11:40:07.893000,2023-04-26T10:35:59.543000
concesionario exposicion automocion,Organizacion Vehiculos Cabrera Medina ORVECAME,CR,Carretera,General TF 320 Icod Santa Cruz,16,38400,38028,Puerto de la Cruz,Pg Piedra Redonda,,,922370598.0,,-16.54124403,28.39786849,2016-05-09T12:45:15.374000,2023-04-26T10:35:59.543000
concesionario exposicion automocion,Organizacion Vehiculos Cabrera Medina Orvecame Palma Canaria,CL,Calle,Las Industrias,0,38108,38023,La Laguna,Z I Las Torres De Taco,www.orvecame.com,centralita.tenerife@orvecame.com,922629393.0,922613956,-16.29357661,28.44926178,2017-02-15T11:40:07.893000,2023-04-26T10:35:59.543000
articulos deportivos,Originas Health Center La Laguna,AV,Avenida,Los Menceyes,7,38205,38023,La Laguna,Cruz de Piedra Ed Las Nieves,,,0.0,0,-16.312528,28.4800889,2016-05-09T12:45:15,2018-05-10T12:28:37.050000
informatica telecomunicaciones,Orion Servicios de Oficinas E Informatica,CL,Calle,Panama,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires Edificio Luna,www.orionsl.com,info@orionsl.com,922237255.0,922224577,-16.26658681,28.45440526,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
bazar electronica,Orly,CL,Calle,Bethencourt Alfonso,22,38002,38038,Santa Cruz de Tenerife,,www.orly.es,orly@simplex.es,922246062.0,922245157,-16.24970796,28.46754989,2016-05-09T12:45:15.374000,2017-12-01T12:24:16.861000
bazar multitienda estanco,Ornamita,AV,Avenida,Quinto Centenario,58,38683,38040,Santiago del Teide,Puerto de Santiago Ed Vigilia Park,,ornamita@hotmail.es,922862194.0,,-16.84098291,28.23947916,2016-05-09T12:45:15.374000,2016-10-28T09:42:29.731000
compraventa oro,Oro Vivo,AU,"Autopista, autovía",TF 5 Norte,0,38312,38026,La Orotava,CC La Villa Lc 080A,www.orovivo.es,,0.0,,-16.54780029,28.3961668,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
compraventa oro,Oroefectivo 3000,AV,Avenida,Jose Miguel Galvan Bello,15,38612,38017,Granadilla de Abona,El Medano,,,922179502.0,,-16.536798,28.04489029,2016-05-09T12:45:15.374000,2015-11-25T14:55:46.448000
compraventa oro,Oroefectivo 3000,CR,Carretera,España TF 217,9,38390,38039,Santa Úrsula,Ed Borja Lc 05,,oroefectivo3000@hotmail.com,922303262.0,,-16.49105343,28.42557403,2016-05-09T12:45:15,2018-04-11T13:01:36.123000
compraventa oro,Oroefectivo 3000,AV,Avenida,La Salle,24,38005,38038,Santa Cruz de Tenerife,,www.oroefectivo3000.com,,922224220.0,,-16.25698853,28.46114565,2016-05-09T12:45:15.374000,2015-11-25T14:55:46.448000
compraventa oro,Oroefectivo 3000,CL,Calle,Siervo de Dios,19,38430,38022,Icod de los Vinos,,,,922121760.0,0,-16.71776997,28.36766659,2016-05-09T12:45:15.374000,2015-11-25T14:55:46.448000
joyeria relojeria,Oromax,AU,"Autopista, autovía",TF 5 Santa Cruz La Laguna,7,38296,38023,La Laguna,CC Alcampo La Laguna Lc 29,,oromax@yahoo.es,922310517.0,,-16.305942,28.46382499,2016-05-09T12:45:15.374000,2016-06-27T08:01:44.848000
joyeria relojeria,Orquidea Blanca,CL,Calle,San Telmo,18,38400,38028,Puerto de la Cruz,Hotel San Telmo,,orquideatenerife21@gmail.com,603438698.0,,-16.54656329,28.41721815,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
floristeria,Orsi Floristeria,AV,Avenida,Jose Miguel Galvan Bello,30,38612,38017,Granadilla de Abona,El Medano,,orsi floristeria@hotmail.com,922773092.0,,-16.537216,28.04563192,2016-05-09T12:45:15.374000,2015-08-04T11:59:37.153000
optica ortopedia audicion,Ortonorte,Cl,Calle,Doctor Antonio Gonzalez,30,38410,38031,Los Realejos,Realejo Alto,,,922344345.0,,-16.58471314,28.37862866,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
