actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
bar cafeteria,Torres del Sol,CL,Calle,Nordica,2,38650,38006,Arona,Los Cristianos Ed Torres del Sol,,tenerifeoffice@yahoo.com,922750792.0,,-16.72564128,28.05422578,2016-05-09T12:45:15.374000,2019-03-20T12:35:38.946000
restaurante,Torres del Sol,CL,Calle,Nordica,2,38650,38006,Arona,Los Cristianos Ed Torres del Sol,,,922792973.0,,-16.72568308,28.05434423,2016-05-09T12:45:15,2017-11-15T10:39:35.199000
bar cafeteria,Tortillas y Tapas,AV,Avenida,La Salle,25,38005,38038,Santa Cruz de Tenerife,Ed La Rotonda,,tortillasytapas@gmail.com,922595182.0,,-16.25687034,28.46013581,2016-05-09T12:45:15,2018-03-09T12:11:36.649000
restaurante,Torviscas Beach Club,CL,Calle,Valencia,4,38660,38001,Adeje,Torviscas CC Centro Costa,,,,,-16.73504633,28.08266557,2017-08-07T09:18:48.219000,2017-08-07T09:18:48.219000
restaurante,Toscana,CL,Calle,Tome Cano,2,38005,38038,Santa Cruz de Tenerife,Ed San Lorenzo,,,922231002.0,,-16.26234157,28.45943966,2017-03-15T09:44:48.408000,2017-03-15T09:44:48.408000
bar cafeteria,Toscana,AV,Avenida,La Marina,1,38588,38005,Arico,Abades Ur Los Abriguitos CC Abades,,,922166124.0,,-16.4412224,28.14167106,2016-05-09T12:45:15.374000,2016-11-03T07:56:43.138000
restaurante,Totem,AV,Avenida,Jose Antonio Tavio Afonso,3,38630,38006,Arona,Costa del Silencio CC Chaparral,,,922785849.0,,-16.64574242,28.01133257,2016-08-25T13:07:48.955000,2016-08-26T08:58:03.947000
bar,Totem Pub,AV,Avenida,Suecia,37,38650,38006,Arona,Los Cristianos,,,,,-16.72036116,28.05136046,2016-05-09T12:45:15,2016-06-01T12:26:08
restaurante,Touch Restaurant And Chill Out,AV,Avenida,Francisco Andrade Fumero,18,38650,38006,Arona,Py Americas CC Carlota Lc B2,,,,,-16.73469461,28.06072505,2017-06-12T11:33:24.568000,2017-06-12T11:33:24.568000
restaurante,Tournesol,CL,Calle,Minerva,18,38630,38006,Arona,Costa del Silencio Ed La Gaviota Lc 74G,,,630440183.0,,-16.64089703,28.01077706,2017-08-24T12:24:07.242000,2017-08-24T12:24:07.242000
bar cafeteria,TQM Anaga,AV,Avenida,Francisco La Roche,37,38001,38038,Santa Cruz de Tenerife,,,,922276253.0,0.0,-16.24703827,28.47382314,2016-05-09T12:45:15.374000,2017-07-26T07:55:00.519000
discoteca,TQM Planet,PS,Paseo,Las Acacias,1,38330,38023,La Laguna,Guamasa,,,607560855.0,,-16.37414982,28.49245428,2017-03-09T09:18:27.877000,2017-03-09T09:18:27.877000
bar,Tra La La,AV,Avenida,Jose Antonio Tavio Afonso,13,38630,38006,Arona,Costa del Silencio CC El Trebol Lc 34,,,,,-16.64854531,28.01258233,2016-08-31T13:32:45.453000,2016-08-31T13:32:45.453000
bar,Tramp's,AV,Avenida,Arquitecto Gomez Cuesta,2,38650,38006,Arona,Py Americas CC Starco Lc 229-230,,,,,-16.73025563,28.06524244,2016-09-01T13:42:14.560000,2016-09-01T13:42:14.560000
restaurante,Transilvania,CL,Calle,Helsinki,0,38660,38001,Adeje,Fañabe CC Oasis Dakota Lc 15-16,,,,,-16.73022266,28.09169548,2017-08-18T09:59:29.808000,2017-08-18T09:59:29.808000
bar cafeteria,Transilvania Pub,AV,Avenida,Europa,86,38660,38001,Adeje,San Eugenio Alto CC Oasis Lc 7,,,922718247.0,,-16.7266747,28.08177644,2016-11-07T12:40:33,2017-08-18T07:48:13.943000
bar cafeteria,Tranvia,CR,Carretera,General TF 194 La Cuesta Taco,76,38320,38023,La Laguna,Las Mantecas Rotonda,,,,,-16.292628,28.4611289,2016-05-09T12:45:15,2017-11-24T12:12:31.566000
cafeteria,Trapdoor,AV,Avenida,Juan Carlos I,26,38650,38006,Arona,Los Cristianos Ed Guayero Lc 14-15,,,658777957.0,,-16.7130007,28.04974982,2016-05-09T12:45:15,2017-08-25T12:17:48
bar cafeteria,Trasgu,AV,Avenida,Rafael Puig Lluvina,5,38660,38001,Adeje,Py Americas CC Salytien Playa Shop Lc 12,,,,,-16.73209958,28.07063802,2017-08-10T08:42:47.728000,2019-03-20T12:49:58.092000
restaurante,Trasmallo,CR,Carretera,General TF 42 Icod Buenavista,7,38460,38015,Garachico,Las Cruces,,,922133363.0,,-16.779858,28.37225699,2016-05-09T12:45:15.374000,2015-09-04T10:27:44.496000
restaurante,Trattoria Ciao Toto,AV,Avenida,Antonio Dominguez Alfonso,14,38650,38006,Arona,Py Americas Ed El Navegante Lc 09,,trattoriaciaototo@hotmail.com,922753444.0,,-16.72511426,28.05612213,2016-10-27T10:35:49,2016-10-27T10:35:49
restaurante,Trattoria Da Franco,CL,Calle,Obispo Perez Caceres,22,38400,38028,Puerto de la Cruz,Lc 5,,,922370775.0,,-16.54412498,28.41625933,2016-11-17T09:33:12.145000,2017-11-17T13:58:16.761000
restaurante,Trattoria Da Un Pezzo,PZ,"Plaza, plazoleta",San Juan Bautista de La Salle,3,38005,38038,Santa Cruz de Tenerife,Lc 7,,,,,-16.25708609,28.46375841,2016-05-09T12:45:15,2016-08-23T13:51:26
restaurante,Trattoria Mamma Mia,AV,Avenida,Las Americas,7,38650,38006,Arona,Py Americas CC Americas Plaza Lc R2,,,922797082.0,,-16.72960183,28.05481179,2017-08-17T11:11:50.338000,2017-09-28T09:38:22.368000
restaurante,Trattoria Portofino,CL,Calle,Unterhacing,10,38679,38001,Adeje,Fañabe CC The Corner Lc 02-03,,,922746380.0,,-16.74125061,28.09101867,2017-03-13T09:24:43.020000,2019-03-22T13:29:18.055000
bar,Travellers Rest,AV,Avenida,Santiago Puig,1,38650,38006,Arona,Py Americas CC Paraiso Royal Lc 01,,,607795373.0,,-16.73019851,28.06248382,2017-08-11T09:04:51.052000,2017-08-11T09:04:51.052000
restaurante,Treasure,CR,Carretera,General TF 655 Los Cristianos Guaza,2,38650,38006,Arona,Los Cristianos Ed Funchal,,,922791557.0,,-16.7097506,28.05310645,2017-08-24T11:04:09,2018-10-02T11:46:15.518000
bar cafeteria,Trebol,CL,Calle,Fuerteventura,24,38632,38006,Arona,El Fraile,,,630525173.0,922731023.0,-16.66524029,28.01206581,2016-05-09T12:45:15.374000,2016-09-08T08:36:53.397000
bar,Trebol,CR,Carretera,Hoya Fria,0,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo Centro Comercial Hipertrebol,,,922959500.0,,-16.28352059,28.44116544,2016-08-18T13:29:51.589000,2017-07-06T09:05:25.468000
cafeteria,Trebol,AV,Avenida,Marques Villanueva del Prado,28,38400,38028,Puerto de la Cruz,CC La Cupula Ur Jardines de la Paz,,,922384714.0,,-16.53632289,28.4101677,2017-11-29T15:01:44.882000,2019-03-20T12:43:55.362000
bar,Trece de Mayo,CR,Carretera,General TF 324 La Perdoma,123,38315,38026,La Orotava,La Perdoma La Ermita,,,922308029.0,,-16.55244037,28.37781446,2016-05-09T12:45:15.374000,2017-11-23T13:45:23.081000
bar,Treff Punkt,CL,Calle,Olimpia,1,38630,38006,Arona,Costa del Silencio CC Coral Mar Lc 25B,,,,,-16.64103782,28.01183001,2016-09-08T10:01:45.270000,2016-09-08T10:01:45.270000
bar,Treff Punkt,CL,Calle,Juan Reveron Sierra,7,38650,38006,Arona,Los Cristianos Ed Bahia II,,,922795761.0,,-16.71551798,28.05087303,2017-08-25T09:43:19.969000,2017-08-25T09:43:19.969000
cafeteria,Treffpunkt,CL,Calle,Los Molinos,44,38670,38001,Adeje,Barranco El Infierno,,,922711515.0,,-16.72417278,28.12547983,2016-05-09T12:45:15,2017-08-09T13:28:58
restaurante,Tres Coronas Garage,AV,Avenida,Rafael Puig Lluvina,8,38650,38006,Arona,Py Americas CC Veronica III,,,922790272.0,,-16.73206014,28.06529464,2016-09-09T10:35:22.910000,2016-09-09T12:12:35.851000
cafeteria,Tres Fresas,CL,Calle,Jose Miguel Galvan Bello,21,38631,38006,Arona,Las Galletas,,,,,-16.6554157,28.00690139,2017-08-23T09:13:50.681000,2017-08-23T09:13:50.681000
restaurante,Tressardi,CL,Calle,Aceviño,4,38400,38028,Puerto de la Cruz,Ur La Paz Ed Masaru,,,922381826.0,,-16.53831164,28.41479787,2016-11-21T08:00:22.670000,2016-11-28T12:19:09.754000
bar cafeteria,Triana,CL,Calle,El Puente,37,38480,38010,Buenavista del Norte,,,,922127235.0,,-16.85310663,28.36968999,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
bar cafeteria,Triana,CL,Calle,Alferez Bertran de Lis,26,38500,38020,Güimar,,,,,,-16.40906082,28.32050489,2016-05-09T12:45:15.374000,2016-06-01T12:21:40.859000
bar,Triangulo,AV,Avenida,Jose Antonio Tavio Afonso,39,38630,38006,Arona,Costa del Silencio Ur Chayofita,,,,,-16.64323776,28.01149931,2017-08-24T08:51:32.065000,2017-08-24T08:51:32.065000
restaurante,Tribu,CL,Calle,Catedral,23,38204,38023,La Laguna,,,,635532845.0,,-16.31593807,28.48430624,2016-05-09T12:45:15.374000,2015-08-26T12:45:29.047000
bar,Tribus,PZ,"Plaza, plazoleta",Victor Zurita Soler,5,38204,38023,La Laguna,Ed Jonay Lc 3,,,,,-16.31502243,28.48323112,2016-05-09T12:45:15.374000,2015-09-03T09:52:24.912000
restaurante,Trigo,AV,Avenida,El Palmar,26,38632,38006,Arona,El Palmar Rs El Mocan Lc 02,,,,,-16.69610467,28.0238643,2016-05-09T12:45:15,2016-10-06T12:09:09
bar,Triquiperritos,AV,Avenida,Condes Santa Maria de Abona,12,38509,38011,Candelaria,,,,610878861.0,922504261.0,-16.37071013,28.35486182,2016-10-04T14:14:28.760000,2017-05-18T13:31:36.699000
restaurante,TropiBurguer,AV,Avenida,Trinidad,48,38204,38023,La Laguna,,,,922260902.0,,-16.3167232,28.48542674,2016-05-09T12:45:15.374000,2017-01-19T14:04:04.261000
bar cafeteria,Tropic III,PS,Paseo,La Libertad,35,38689,38019,Guía de Isora,Chio,,,922850221.0,,-16.79735814,28.24080462,2016-06-07T09:49:47.459000,2016-06-07T09:49:47.459000
bar cafeteria hamburgueseria,Tropical,CR,Carretera,General TF 192 El Rosario,152,38010,38038,Santa Cruz de Tenerife,,,,922648450.0,,-16.288125,28.448138,2016-05-09T12:45:15.374000,2018-01-12T12:08:02.780000
restaurante,Tropical,CL,Calle,El Lomo,7,38400,38028,Puerto de la Cruz,,,,922385312.0,,-16.55223734,28.41707246,2016-05-09T12:45:15.374000,2015-09-08T15:16:34.806000
bar cafeteria arepera,Tropical,CL,Calle,Juan XXIII,2,38611,38017,Granadilla de Abona,San Isidro,,,,,-16.55871847,28.07834878,2016-09-05T10:44:20.641000,2016-10-13T09:10:22.692000
bar cafeteria,Tropical Beach Bar,CL,Calle,Republica de Panama,2,38660,38001,Adeje,Py Americas CC Bora Bora Lc 16A,,,674759664.0,,-16.73248663,28.07113628,2017-08-07T12:11:21,2017-08-07T12:11:21
bar,Tropical Golly's,CL,Calle,Mexico,3,38650,38006,Arona,Py Americas CC Americas Shopping Lc 23,,,,,-16.73359578,28.06065913,2017-08-10T07:40:34.753000,2017-08-10T07:40:34.753000
bar,Tropical Hollywood,AV,Avenida,Maritima,33,38509,38011,Candelaria,Las Caletillas Ed Caletillas Beach Lc 05,,,,,-16.36265223,28.36852092,2016-10-04T14:26:56.829000,2016-10-04T14:26:56.829000
bar cafeteria,Tropical II,AV,Avenida,La Iglesia,10,38690,38040,Santiago del Teide,,,,,,-16.81540358,28.29344759,2016-05-09T12:45:15.374000,2015-08-04T12:57:36.905000
restaurante,Tropical Park,AV,Avenida,El Jable,41,38678,38001,Adeje,Callao Salvaje Ht Tropical Park,,,922740407.0,,-16.78014579,28.13058741,2017-06-16T11:41:30.480000,2017-06-16T11:41:30.480000
cafeteria,Tropical Tenerife,AV,Avenida,La Habana,11,38650,38006,Arona,Los Cristianos CC San Telmo Lc 05D,,,,,-16.72227383,28.0518211,2016-09-01T12:30:40.958000,2016-09-01T12:30:40.958000
restaurante,Tropicalia Sunrise,CL,Calle,Valencia,4,38660,38001,Adeje,Torviscas CC Centro Costa Lc 07.4,,,922390642.0,,-16.73520663,28.08333872,2017-08-07T08:50:42,2017-08-07T08:50:42
cafeteria,Tropicana,AV,Avenida,Eugenio Dominguez Alfonso,3,38660,38001,Adeje,Py Americas CC Bouganville,,,,,-16.7325751,28.07367425,2017-08-02T12:22:12.842000,2017-08-02T12:22:12.842000
bar cafeteria,Tropicana,CR,Carretera,General TF 6237 Playa San Juan,13,38687,38019,Guía de Isora,Playa San Juan local 2,,,922138966.0,,-16.81510707,28.1828076,2016-05-09T12:45:15.374000,2016-06-08T14:48:52.352000
bar cafeteria zumeria,Tropicana,AV,Avenida,Los Menceyes,13,38205,38023,La Laguna,Cruz de Piedra,,,,,-16.31231657,28.47996853,2016-11-15T12:11:51.833000,2016-11-15T12:11:51.833000
bar,Tropicana,AV,Avenida,Rafael Puig Lluvina,28,38650,38006,Arona,Py Americas CC Las Palmeras Lc P01,,,,,-16.73310473,28.06110838,2017-08-11T10:37:06.633000,2017-08-11T10:37:06.633000
restaurante,Tropicana,CL,Calle,Rosales,4,38400,38028,Puerto de la Cruz,La Asomada,,,922372143.0,,-16.55001424,28.4033774,2016-11-24T12:03:15,2017-11-20T13:58:13
bar cafeteria zumeria,Tropicana,PS,Paseo,Maritimo,0,38660,38001,Adeje,Py Americas CC Villamar Lc 02,,,,,-16.73334059,28.07434834,2017-08-17T11:39:37,2017-08-17T11:39:37
restaurante,Tropicana Garden,AV,Avenida,Amsterdam,2,38650,38006,Arona,Los Cristianos CC Multicentro Club 6 Lc 13,,,,,-16.71217456,28.05300297,2017-08-24T13:09:29.940000,2017-08-24T13:09:29.940000
bar cafeteria zumeria,Tropico Utopico,AV,Avenida,Juan Carlos I,22,38650,38006,Arona,Los Cristianos Ed Rosamar,,,,,-16.71341334,28.0503719,2016-05-09T12:45:15,2017-08-25T12:17:48
bar,Tropin,PZ,"Plaza, plazoleta",Hilario Trujillo,1,38570,38012,Fasnia,Las Eras,,,922164226.0,,-16.42304766,28.19501706,2017-07-13T07:31:38.131000,2017-07-13T07:31:38.131000
cafeteria,Tropy-Garden,CL,Calle,Luis Diaz de Losada,5,38650,38006,Arona,Py Americas Ap Tenerife Royal Garden Lc 03B,,,922753933.0,,-16.72918329,28.05270399,2017-03-03T10:37:12.119000,2017-03-03T10:37:12.119000
restaurante,Trotter's,AV,Avenida,Las Americas,8,38650,38006,Arona,Py Americas CC Compostela Beach Lc 7012,,,,,-16.72862942,28.05389036,2017-08-17T09:37:46.946000,2017-08-17T09:37:46.946000
bar cafeteria,Trouss,CL,Calle,Bethencourt Alfonso,21,38002,38038,Santa Cruz de Tenerife,,cafeteriattouss.makro.bar,,922190230.0,,-16.24993262,28.46739648,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
restaurante,Troya,AV,Avenida,Amsterdam,6,38650,38006,Arona,Los Cristianos Ap Reveron,,,616062006.0,,-16.70811776,28.05042024,2017-04-05T14:50:35,2017-07-24T10:31:38
restaurante,Try,AV,Avenida,Belgica,27,38007,38038,Santa Cruz de Tenerife,,,,639769586.0,,-16.26845969,28.4652014,2016-05-09T12:45:15,2018-02-08T12:36:45
bar cibercafe,Tsuki Sushi Bar,CL,Calle,La Paloma,11,38650,38006,Arona,Los Cristianos Ed Fontana II Lc 08,,,,,-16.71952463,28.05118298,2016-09-05T13:13:17,2016-11-28T14:14:53.897000
bar cafeteria,Tsuki Sushi Bar,AV,Avenida,Manuel Hermoso Rojas,16,38003,38038,Santa Cruz de Tenerife,CC Meridiano Pt 2 N K4,,,922796144.0,,-16.25902138,28.4568772,2016-05-09T12:45:15.374000,2016-04-27T13:01:42.132000
bar cafeteria hamburgueseria,Tu Hamburguesa Gourmet,AV,Avenida,Trinidad,74,38203,38023,La Laguna,,,,669973374.0,822040552.0,-16.31774756,28.48278991,2016-05-09T12:45:15,2018-01-17T08:05:33.210000
bar cafeteria,Tu Momento,CL,Calle,Antonio Machado,27,38678,38001,Adeje,Armeñime,,,922741186.0,,-16.7558004,28.12984697,2016-05-09T12:45:15,2017-08-22T08:46:11.398000
bar cafeteria,Tu Planeta Magico,CL,Calle,El Saladero,1,38360,38041,El Sauzal,,,,635647442.0,,-16.43562174,28.47466776,2016-05-09T12:45:15.374000,2017-01-24T14:45:10.616000
cafeteria,Tu Punto de Encuentro,CL,Calle,Ramujo,2,38627,38006,Arona,Cabo Blanco Ed Volcan Yaiza,,,922795057.0,,-16.67335802,28.07472004,2016-05-09T12:45:15,2016-07-04T09:47:58
bar cafeteria,Tu Tiempo,CR,Carretera,General TF 657 Cabo Blanco,2,38627,38006,Arona,La Camella Ed JJ Ofesol,,,922720382.0,,-16.68095588,28.07791496,2016-05-09T12:45:15,2015-08-04T12:32:00
restaurante,Tucan,AV,Avenida,España,10,38660,38001,Adeje,San Eugenio Ht Hovima Santa Maria Lc 11,,,922794022.0,,-16.73276245,28.08131257,2017-08-03T12:39:37.999000,2017-08-17T09:21:05.012000
restaurante,Tucan,CL,Calle,Sebastian Padron Acosta,1,38400,38028,Puerto de la Cruz,Ur Tucan,,,922382842.0,,-16.54114353,28.41285708,2016-11-16T09:41:07.168000,2018-04-25T14:26:53.156000
bar cafeteria,Tucan,CL,Calle,Real La Cruz Santa,7,38413,38031,Los Realejos,La Cruz Santa,www.facebook.com/pages/Cafeteria-Tucan,,922355265.0,,-16.57055801,28.37737458,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
bar,Tucano Tropic,CL,Calle,Espigon Benchijigua,3,38650,38006,Arona,Los Cristianos Ed Virginia II Lc 01,,,922751710.0,,-16.72057796,28.05102073,2016-05-09T12:45:15,2015-08-04T12:41:33
bar,Tudor House,AV,Avenida,Europa,84,38660,38001,Adeje,San Eugenio Alto CC Teide Lc 31,,,922715421.0,,-16.72494292,28.08169596,2017-08-18T07:59:54.867000,2017-08-18T07:59:54.867000
bar,Turbo Perrito,AV,Avenida,Fernando Salazar Gonzalez,11,38630,38006,Arona,Costa del Silencio Ed Alborada Lc 3A2,,,,,-16.65332797,28.00872846,2017-08-25T09:45:09.498000,2017-09-28T14:13:56.597000
restaurante pizzeria,Turbo Pizza,CL,Calle,Gustavo Adolfo Becquer,13,38678,38001,Adeje,Armeñime,,,678110272.0,,-16.75669903,28.12867465,2016-11-16T14:26:00,2017-03-29T10:56:38.271000
restaurante pizzeria,Turbo Pizza Italia,CR,Carretera,General TF 28 El Rosario,21,38108,38023,La Laguna,,,,,,-16.297875,28.44678699,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
restaurante,Turco,CL,Calle,Santiago Cuadrado,28,38006,38038,Santa Cruz de Tenerife,,,,922280071.0,,-16.26266803,28.46824948,2016-05-09T12:45:15.374000,2016-06-01T12:59:28.849000
restaurante,Turco Estambul,AV,Avenida,Familia Bethencourt y Molina,26,38400,38028,Puerto de la Cruz,Ed Guajara Lc 002,,,,,-16.54365564,28.41707489,2016-05-09T12:45:15.374000,2017-10-24T15:07:35.692000
bar cafeteria,Turkish Kebab,CL,Calle,Nieves Ravelo,2,38400,38028,Puerto de la Cruz,,,,822054303.0,,-16.55101201,28.41550483,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
bar cafeteria,Turpial,CR,Carretera,General TF 5 Norte,0,38434,38022,Icod de los Vinos,El Escobon 6,,,922813804.0,0.0,-16.69376887,28.37951375,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
restaurante,Tuscany II,AV,Avenida,Antonio Dominguez Alfonso,10,38650,38006,Arona,Py Americas Ed Andorra,,,922750599.0,,-16.7292793,28.05635623,2016-05-09T12:45:15,2017-04-06T12:13:30
restaurante,Tuscany IV,AV,Avenida,Rafael Puig Lluvina,1,38650,38006,Arona,Py Americas CC Gala,,,922798337.0,,-16.73161899,28.06654209,2017-08-23T09:23:03.655000,2017-08-23T09:23:03.655000
restaurante,Tuscany VI,CL,Calle,Valencia,3,38660,38001,Adeje,Torviscas Ur Pueblo Torviscas Sunset Harbour Lc AS1,,,922718032.0,,-16.73482508,28.08214345,2017-08-07T09:57:37.877000,2017-08-07T09:57:37.877000
bar cafeteria,Tutti-Frutti,CL,Calle,Obispo Perez Caceres,2,38205,38023,La Laguna,Barrio Nuevo,,,922543631.0,,-16.31292816,28.48147625,2016-05-09T12:45:15.374000,2015-10-26T12:47:08.996000
cafeteria,Tutti Frutti,AV,Avenida,España,7,38660,38001,Adeje,San Eugenio CC Hovima La Pinta Lc 04,,,922796555.0,,-16.73454604,28.08067421,2017-08-03T10:15:36.712000,2017-08-17T09:26:56.599000
bar,Tutti Frutti,AV,Avenida,Suecia,21,38650,38006,Arona,Los Cristianos,,,922790493.0,,-16.71893959,28.0518529,2017-06-12T12:34:27.357000,2017-06-12T12:34:27.357000
bar,Tutti Frutti,AV,Avenida,Colon,5,38660,38001,Adeje,San Eugenio CC Puerto Colon Lc 223,,,922784480.0,,-16.7358381,28.07850915,2017-08-04T12:31:40.539000,2017-08-10T09:31:09.766000
cafeteria,Tuya,CR,Carretera,General TF 28 Sur,66,38627,38006,Arona,La Camella Ed La Camella,,,,,-16.68315159,28.07905143,2017-08-25T10:30:29.086000,2017-08-25T10:30:29.086000
bar,Tweeter,CL,Calle,Barcelona,6,38204,38023,La Laguna,,,,922259959.0,,-16.31514183,28.4856633,2016-05-09T12:45:15,2015-08-25T13:42:56
restaurante,Twin,AV,Avenida,Las Americas,10,38650,38006,Arona,Py Americas CC Vista Sur Lc DB1,,,674578052.0,,-16.72678203,28.05366602,2016-05-09T12:45:15.374000,2017-08-22T13:03:03.571000
bar cafeteria,Twister Kebab,CL,Calle,La Arena,24,38631,38006,Arona,Las Galletas,,,,,-16.65528617,28.00823351,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
bar cibercafe,Twylights,AV,Avenida,Rafael Puig Lluvina,10,38650,38006,Arona,Py Americas CC Veronica I Lc 10,,,,,-16.73168446,28.06497647,2016-09-09T08:45:34.221000,2016-11-28T14:14:53.897000
bar,Ty Korn,AV,Avenida,Tenbel,2,38630,38006,Arona,Costa del Silencio CC Tenbel LC 12,,,,,-16.65293896,28.01037703,2017-08-24T08:42:16.326000,2017-08-24T08:42:16.326000
bar,Ucanca,CL,Calle,Francisco Garcia Talavera,12,38009,38038,Santa Cruz de Tenerife,Miramar Lc 21,,,922215418.0,,-16.27737817,28.45422049,2016-05-09T12:45:15,2015-08-04T10:30:50
bar,Ukelele,AV,Avenida,La Habana,11,38650,38006,Arona,Los Cristianos CC San Telmo Lc 18B,,,655727440.0,,-16.72229289,28.05194103,2016-09-01T11:45:22.681000,2016-09-01T11:45:22.681000
restaurante,Ultramarinero,AV,Avenida,La Habana,12,38650,38006,Arona,Los Cristianos Ed Cristianos III,,,,,-16.72351547,28.05388531,2016-09-02T08:54:58.760000,2017-06-12T12:45:22.063000
bar,Ultrasur,CL,Calle,Perez Galdos,7,38680,38019,Guía de Isora,,,,,,-16.78164676,28.21305747,2017-06-08T14:28:12.900000,2017-06-08T14:28:12.900000
bar cafeteria,Umami Good Food,CL,Calle,Sabino Berthelot,10,38003,38038,Santa Cruz de Tenerife,,,mundoumamisl@gmail.com,922984050.0,,-16.25457466,28.46819753,2016-05-09T12:45:15,2022-04-22T13:23:10.741000
bar cafeteria,Un Dos Tres,CR,Carretera,General TF 141 Las Canteras Pedro Alvarez,38,38292,38046,Tegueste,Pedro Alvarez,,,922153158.0,,-16.312395,28.51585999,2016-05-09T12:45:15,2017-11-21T12:06:47.394000
cafeteria,Un Momento,CL,Calle,Pablo Picasso,1,38007,38038,Santa Cruz de Tenerife,Lc 3A,,,922212060.0,,-16.26452354,28.46017747,2016-08-22T13:06:41.855000,2016-08-22T13:06:41.855000
bar cafeteria,Una,AV,Avenida,Eugenio Dominguez Alfonso,1,38660,38001,Adeje,Py Americas CC Pueblo Canario Lc 102A,,,,,-16.73210282,28.07315243,2016-10-06T09:55:57.379000,2016-10-06T09:55:57.379000
bar cafeteria pub,Underground Pub,CL,Calle,Francisco Garcia Feo,6,38612,38017,Granadilla de Abona,El Medano,,,,,-16.53772,28.04458849,2016-05-09T12:45:15.374000,2015-08-04T11:59:37.153000
bar,Union La Paz,CL,Calle,Virgen de Begoña,22,38320,38023,La Laguna,La Cuesta Vistabella,,,,,-16.28371828,28.46624489,2016-05-09T12:45:15.374000,2015-08-24T12:31:22.681000
cafeteria,Unique,AV,Avenida,Ernesto Sarti,1,38660,38001,Adeje,Torviscas,,,922719998.0,,-16.73402572,28.08318076,2016-05-09T12:45:15.374000,2016-02-26T12:01:22.190000
restaurante,Unique,CL,Calle,Tenbel,0,38639,38035,San Miguel,P I Las Chafiras CC Chinatown Lc 06,,,,,-16.61243934,28.04756298,2017-02-15T11:40:07,2018-02-27T07:53:58.820000
bar,Universo,CL,Calle,Universo,25,38205,38023,La Laguna,Lomo Guirre,,,,,-16.30734119,28.47294463,2017-10-30T13:47:18.554000,2017-10-30T13:47:18.554000
cafeteria,Uper Crust,AV,Avenida,Aeropuerto Reina Sofia,1,38610,38017,Granadilla de Abona,Aeropuerto Sur Reina Sofia,,,922759520.0,,-16.57735371,28.04766578,2016-05-09T12:45:15.374000,2018-03-08T08:58:52.049000
bar cafeteria,Urban Coffee,CL,Calle,Mendez Nuñez,94,38001,38038,Santa Cruz de Tenerife,,www.urbancoffe.es,,922285233.0,0.0,-16.25064088,28.47365253,2016-05-09T12:45:15.374000,2016-06-09T13:28:25.890000
bar cafeteria,Urban Coffee Lounge,RB,Rambla,Los Menceyes,27,38509,38011,Candelaria,Las Caletillas Rs Elena Lc 12,,urbantenerife@gmail.com,922517424.0,,-16.36507355,28.36857955,2016-05-09T12:45:15.374000,2016-11-21T07:29:58.432000
restaurante,Urbania,CL,Calle,Venezuela,5,38660,38001,Adeje,Py Americas Urbania Club,,,922790551.0,,-16.72963275,28.06931324,2016-05-09T12:45:15,2017-12-14T08:52:37.285000
bar cafeteria,Urbano,CL,Calle,Real Orotava,73,38359,38041,El Sauzal,Ravelo,,,922584213.0,,-16.415358,28.46121399,2016-05-09T12:45:15.374000,2015-09-04T09:33:05.809000
restaurante,Urbano,CL,Calle,Agustin Millares,36,38678,38001,Adeje,Armeñime,,,922780048.0,,-16.75789289,28.1284638,2017-07-31T13:05:35.560000,2017-07-31T13:05:35.560000
guachinche,Urbano,CL,Calle,Mencey,19,38390,38039,Santa Úrsula,,,,,,-16.4926278,28.41971043,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
bar cafeteria,Urbano,CL,Calle,San Agustin,23,38410,38031,Los Realejos,San Agustin,,,922355307.0,,-16.584997,28.38634199,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
bar,Utopia,CL,Calle,Elias Serra Rafols,16,38204,38023,La Laguna,,,,,,-16.31434641,28.48258229,2017-08-02T11:41:35.685000,2017-08-02T11:41:35.685000
bar,Uwe Burger,CL,Calle,Obispo Perez Caceres,62,38205,38023,La Laguna,Barrio Nuevo,,,,,-16.30974455,28.47991195,2017-04-17T09:55:52.810000,2017-04-17T09:55:52.810000
bar,V¡ruta,CL,Calle,Republica de Venezuela,98,38206,38023,La Laguna,El Coromoto,,,922261058.0,,-16.3257153,28.48266566,2016-05-09T12:45:15,2017-07-31T12:01:25
