actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
actividades deporte ocio,Polideportivo Municipal Armeñime,CL,Calle,Ruben Dario,6,38678,38001,Adeje,Armeñime,,,,,-16.75282193,28.13181868,2017-03-29T11:00:39.022000,2017-03-29T11:00:39.022000
actividades deporte ocio,Polideportivo Municipal Automocion La Puntilla,CL,Calle,Antiguo Calvario,0,38390,38039,Santa Úrsula,El Calvario,www.santaursula.es,deportes@aytosantaursula.com,922301640.0,,-16.49999217,28.42282133,,
actividades deporte ocio,Polideportivo Municipal Barranco Hondo,CL,Calle,Concejal Florentin Castillo,1,38510,38011,Candelaria,Barranco Hondo Pringado,,,,,-16.34783723,28.39880396,2018-02-22T14:31:18.734000,2018-02-22T14:31:18.734000
actividades deporte ocio,Polideportivo Municipal Bocacangrejo,CL,Calle,La Vereda,0,38109,38032,El Rosario,Bocacangrejo,www.ayuntamientoelrosario.org,deportes@ayuntamientoelrosario.org,922010160.0,,-16.31289933,28.40728654,2018-02-07T12:19:53,2018-02-07T12:22:06.610000
actividades deporte ocio,Polideportivo Municipal Candelaria Del Lomo,CL,Calle,Sor Josefa de Sacramento,10,38300,38026,La Orotava,La Fariña,,,,,-16.52491213,28.38256061,2016-05-09T12:45:15,2016-03-01T12:39:59
actividades deporte ocio,Polideportivo Municipal Cruz del Camino,CM,Camino,La Marzola,14,38439,38022,Icod de los Vinos,Cruz del Camino,,,,,-16.72195602,28.34821824,2016-05-09T12:45:15,2018-06-22T09:29:48
actividades deporte ocio,Polideportivo Municipal El Bebedero,CM,Camino,San Agustin,40,38310,38026,La Orotava,El Bebedero,,,,,-16.50440012,28.37218316,2017-03-02T13:02:25,2017-03-02T13:02:25
actividades deporte ocio,Polideportivo Municipal El Fronton,CL,Calle,Fermin Perez,64,38629,38035,San Miguel,El Fronton,,,,,-16.611878,28.11191429,2017-08-22T10:14:53.983000,2017-08-22T10:14:53.983000
actividades deporte ocio,Polideportivo Municipal El Mocan,CM,Camino,Mocan,53,38410,38031,Los Realejos,El Mocan,,,,,-16.57701626,28.37707356,2016-05-09T12:45:15,2016-06-15T12:37:57
actividades deporte ocio,Polideportivo Municipal El Poris,AV,Avenida,Villa de Arico,4,38588,38005,Arico,Poris de Abona Pz Fatima,,,,,-16.43428503,28.16463867,2016-05-09T12:45:15,2015-08-04T11:50:56
actividades deporte ocio,Polideportivo Municipal El Rocio Salud Alto,CL,Calle,Rector Antonio Bethencourt,26,38320,38023,La Laguna,La Cuesta Salud Alto Ur El Rocio,www.aytolalaguna.com,,,,-16.28095558,28.47216951,2016-11-15T10:09:31,2017-10-25T09:57:13
actividades deporte ocio,Polideportivo Municipal El Roque,CL,Calle,Evangelina Delgado Bello,4,38629,38035,San Miguel,El Roque,,,,,-16.63599218,28.09486385,2017-08-22T10:25:11,2017-08-22T10:25:25.221000
actividades deporte ocio,Polideportivo Municipal El Socorro,CL,Calle,Las Palmeras,1,38508,38020,Güimar,El Socorro,,,,,-16.36463647,28.32918442,2016-05-09T12:45:15,2016-06-07T07:49:45
actividades deporte ocio,Polideportivo Municipal El Tanque,CL,Calle,Jose Antonio,14,38435,38044,El Tanque,,,,,,-16.7793415,28.36012689,2016-05-09T12:45:15,2015-08-04T12:58:55
actividades deporte ocio,Polideportivo Municipal Emeterio Gil Cruz,CR,Carretera,General TF 272 La Esperanza Llano del Moro,38,38290,38032,El Rosario,Llano del Moro,www.ayuntamientoelrosario.org,deportes@ayuntamientoelrosario.org,922010160.0,,-16.33555785,28.44213576,2016-05-09T12:45:15,2018-02-07T12:35:41.652000
actividades deporte ocio,Polideportivo Municipal Ismael Dominguez,CL,Calle,Ismael Dominguez,67,38350,38043,Tacoronte,,www.tacoronte.es,,,,-16.41796881,28.47895518,,
actividades deporte ocio,Polideportivo Municipal Jose David Reyes,CL,Calle,Doctor Marañon,17,38207,38023,La Laguna,La Verdellada,,,,,-16.31036267,28.48105295,2016-05-09T12:45:15,2016-11-09T09:37:12
actividades deporte ocio,Polideportivo Municipal Juan Melchor Juani,CL,Calle,La Salud,18,38430,38022,Icod de los Vinos,,,,,,-16.72068632,28.37131194,2016-06-01T14:54:58,2016-06-01T14:54:58
actividades deporte ocio,Polideportivo Municipal La Arbeja,CM,Camino,La Arbeja,189,38312,38026,La Orotava,Las Candias,,,,,-16.55461708,28.38770575,2018-02-15T09:58:50.311000,2018-02-15T09:58:50.311000
actividades deporte ocio,Polideportivo Municipal La Esperanza,CL,Calle,Francisco Rodriguez Machado,6,38290,38032,El Rosario,La Esperanza,www.ayuntamientoelrosario.org,deportes@ayuntamientoelrosario.org,922010160.0,,-16.36472782,28.45754079,2016-05-09T12:45:15,2015-08-04T10:49:35
actividades deporte ocio,Polideportivo Municipal La Jaca,AV,Avenida,Maritima La Jaca,1,38588,38005,Arico,La Jaca,,,,,-16.46220181,28.12068966,2016-05-09T12:45:15,2016-05-10T11:10:03
actividades deporte ocio,Polideportivo Municipal La Montañeta,CR,Carretera,General TF 333 La Montañeta,33,38419,38031,Los Realejos,La Montañeta,,,,,-16.56118827,28.38779385,2016-05-09T12:45:15,2023-10-18T14:41:54.296000
actividades deporte ocio,Polideportivo Municipal La Vera,CL,Calle,San Clemente,3,38390,38039,Santa Úrsula,La Vera,,,,,-16.48510777,28.42905337,2018-02-06T07:38:28.524000,2018-02-06T07:38:28.524000
actividades deporte ocio,Polideportivo Municipal La Zarza,CL,Calle,La Vista Primera Tr,8,38579,38012,Fasnia,La Zarza,,,,,-16.45504407,28.23531489,2017-07-12T12:25:56.977000,2017-07-12T12:25:56.977000
actividades deporte ocio,Polideportivo Municipal Las Listadas,AV,Avenida,Maritima,3,38588,38005,Arico,Las Listadas,,,,,-16.46045734,28.12219943,2016-05-09T12:45:15,2018-03-14T07:58:32
actividades deporte ocio,Polideportivo Municipal Las Rosas,CL,Calle,Preventorio,12,38290,38032,El Rosario,La Esperanza Las Rosas,www.ayuntamientoelrosario.org,deportes@ayuntamientoelrosario.org,922010160.0,,-16.37272802,28.43730284,2016-05-09T12:45:15,2018-02-07T12:19:53
actividades deporte ocio,Polideportivo Municipal Las Zocas,CL,Calle,Chimbesque,40,38628,38035,San Miguel,Las Zocas,,,,,-16.60675266,28.08063772,2017-09-22T10:09:53.416000,2017-09-22T10:09:53.416000
actividades deporte ocio,Polideportivo Municipal Los Andenes,CM,Camino,Los Andenes,33,38108,38023,La Laguna,Los Andenes Taco,,,,,-16.30583948,28.44900672,2016-05-09T12:45:15,2016-02-26T13:22:31
actividades deporte ocio,Polideportivo Municipal Machado,CM,Camino,La Fuentecilla,25,38190,38032,El Rosario,Machado,www.ayuntamientoelrosario.org,38009357@deportes@ayuntamientoelrosario.org.org,922010160.0,,-16.34012114,28.4155721,2016-05-09T12:45:15,2015-08-04T10:48:27
actividades deporte ocio,Polideportivo Municipal Oscar Gonzalez San Miguel de Abona,CL,Calle,Constitucion,0,38620,38035,San Miguel,,www.sanmigueldeabona.org,deportesyjuventud@sanmigueldeabona.org,922700000.0,,-16.61695397,28.09679216,2016-05-09T12:45:15,2016-11-09T09:37:12
actividades deporte ocio,Polideportivo Municipal Punta del Hidalgo,CL,Calle,Los Corrales,16,38240,38023,La Laguna,Punta del Hidalgo,,,,,-16.32953839,28.57024641,,
actividades deporte ocio,Polideportivo Municipal Quiquira,PS,Paseo,Araucarias,17,38300,38026,La Orotava,Dehesa Alta,,,922328017.0,,-16.51369638,28.39711742,2017-12-11T11:35:32,2017-12-11T11:35:32
actividades deporte ocio,Polideportivo Municipal Salud Alto,CL,Calle,Granadilla,2,38008,38038,Santa Cruz de Tenerife,Bo Salud,,,,,-16.27829751,28.47016938,2017-02-20T11:55:39,2017-03-15T12:24:41
actividades deporte ocio,Polideportivo Municipal San Bernardo,CL,Calle,La Bloquera,8,38479,38042,Los Silos,,,,,,-16.82997802,28.36834799,2016-05-09T12:45:15,2015-08-04T13:02:39
actividades deporte ocio,Polideportivo Municipal San Diego,CL,Calle,Josefina La Rastroja,1,38206,38023,La Laguna,Fuente Cañizares,www.aytolalaguna.com,,,,-16.3272565,28.49672188,2016-05-09T12:45:15,2015-08-03T12:27:40
actividades deporte ocio,Polideportivo Municipal san Joaquin,CL,Calle,San Juan de la Rambla,1,38008,38038,Santa Cruz de Tenerife,Bo Salud Alto,,,,,-16.27634666,28.46971443,2016-05-09T12:45:15,2017-03-15T12:24:41
actividades deporte ocio,Polideportivo Municipal San Juan del Reparo,CR,Carretera,General TF 82 Icod Guia de Isora,1,38459,38015,Garachico,San Juan del Reparo,,,,,-16.7542509,28.36312664,2016-05-09T12:45:15,2015-08-04T13:07:09
actividades deporte ocio,Polideportivo Municipal San Lorenzo,CL,Calle,El Terrero,38,38626,38006,Arona,Valle San Lorenzo,,,,,-16.6581478,28.0930321,2018-02-19T09:02:10.531000,2018-02-19T09:02:10.531000
actividades deporte ocio,Polideportivo Municipal San Luis Gonzaga,CL,Calle,El Hierro,38,38108,38023,La Laguna,Taco,,,,,-16.29579365,28.445704,2017-02-20T10:26:52,2017-02-20T10:26:52
actividades deporte ocio,Polideportivo Municipal San Miguel de Abona,CL,Calle,Constitucion,0,38620,38035,San Miguel,,www.sanmigueldeabona.org,deportesyjuventud@sanmigueldeabona.org,922700000.0,,-16.61627361,28.096019,2016-05-09T12:45:15,2016-11-09T09:37:12
actividades deporte ocio,Polideportivo Municipal Taganana,CM,Camino,La Montañeta,28,38130,38038,Santa Cruz de Tenerife,Taganana,,,,,-16.22021492,28.56167915,2016-05-09T12:45:15,2015-08-04T10:04:12
actividades deporte ocio,Polideportivo Municipal Tijoco,CL,Calle,Manuel Prieto Medina,10,38677,38001,Adeje,Tijoco,,,,,-16.76868604,28.15657184,2018-02-19T09:12:12,2018-02-19T09:12:12
actividades deporte ocio,Polideportivo Municipal Tio Pino,CL,Calle,Zaragoza,2,38009,38038,Santa Cruz de Tenerife,Tio Pino,,,,,-16.27395467,28.4605145,2016-05-09T12:45:15,2018-04-02T13:35:15.090000
actividades deporte ocio,Polideportivo Municipal Toni Zamora,CL,Calle,Perez Rijo,7,38434,38022,Icod de los Vinos,Santa Barbara,,,,,-16.69002539,28.37194698,2016-05-09T12:45:15,2018-03-20T13:56:49.012000
actividades deporte ocio,Polideportivo Municipal Villa Hilaria,CL,Calle,Volcan Chinyero,18,38320,38023,La Laguna,La Cuesta Villa Hilaria,www.aytolalaguna.com,,,,-16.29561577,28.4718231,2016-05-09T12:45:15,2015-08-04T10:33:10
actividades deporte ocio,Polideportivo Municipall Aldea Blanca,CL,Calle,Hermano Pedro,18,38628,38035,San Miguel,Aldea Blanca,,,,,-16.62819977,28.06518114,2017-06-02T14:22:00,2017-06-02T14:22:00
actividades deporte ocio,Polideportivo Ofra,CL,Calle,Antonio Jose Melo y Novo,4,38010,38038,Santa Cruz de Tenerife,Ofra Santa Clara,,,,,-16.28716599,28.45498218,2017-12-14T08:47:30,2017-12-14T08:49:21.945000
actividades deporte ocio,Polideportivo Parque La Reina,CL,Calle,Cañada Blanca,0,38632,38006,Arona,Parque La Reina,,,,,-16.66182476,28.04873658,2017-08-11T11:32:08,2017-11-16T12:59:04
actividades deporte ocio,Polideportivo Pinolere,CL,Calle,Alzados Guanches,27,38310,38026,La Orotava,Pinolere,,,,,-16.49887939,28.37806569,2016-05-09T12:45:15,2015-08-04T13:29:53
actividades deporte ocio,Polideportivo Playa Paraiso,CL,Calle,Aljibe,7,38678,38001,Adeje,Py Paraiso,,,,,-16.77334067,28.12456019,2016-05-09T12:45:15,2016-05-09T14:47:31
actividades deporte ocio,Polideportivo Portezuelo,CL,Calle,Las Escuelas,4,38292,38046,Tegueste,El Portezuelo Alto,,,,,-16.35345559,28.49378583,2017-11-21T12:25:38,2017-11-21T12:25:38
actividades deporte ocio,Polideportivo Ruben Marichal,CL,Calle,Compositor Agustin Ramos,1,38510,38011,Candelaria,Barranco Hondo Pringado,,,,,-16.34612373,28.39350443,2018-02-22T14:33:08.574000,2018-02-22T14:33:08.574000
actividades deporte ocio,Polideportivo San Isidro,CM,Camino,Candelaria,4,38109,38032,El Rosario,Llano Blanco Polideportivo,www.ayuntamientoelrosario.org,deportes@ayuntamientoelrosario.org,922010160.0,,-16.32645374,28.41066844,2016-05-09T12:45:15.374000,2018-07-02T12:45:44.938000
actividades deporte ocio,Polideportivo San Juan,AV,Avenida,Jose Antonio,2,38420,38034,San Juan de la Rambla,San Juan,,,,,-16.64805821,28.39542445,2017-02-17T13:43:32.820000,2017-02-17T13:43:32.820000
actividades deporte ocio,Polideportivo San Marcos,CL,Calle,Virgen del Carmen,2,38430,38022,Icod de los Vinos,Py San Marcos,,,,,-16.72195861,28.37937393,2017-03-06T09:11:10.779000,2017-03-06T09:11:10.779000
actividades deporte ocio,Polideportivo San Miguel de Chimisay,CL,Calle,Santa Berta,8,38108,38023,La Laguna,La Hornera,,,,,-16.30059725,28.45613686,2017-11-06T10:45:36.636000,2017-11-06T10:45:36.636000
actividades deporte ocio,Polideportivo Tejina de Guia,CL,Calle,Corazones de Tejina,20,38685,38019,Guía de Isora,Tejina de Guia,,,,,-16.76395721,28.18646995,2017-02-23T09:17:27.930000,2017-02-23T09:17:27.930000
actividades deporte ocio,Polideportivo Tierra del Trigo,CL,Calle,Los Rijos,2,38435,38042,Los Silos,Tierra del Trigo Pz La Iglesia,,,922840019.0,,-16.80406952,28.35276235,2017-02-17T14:24:51,2017-02-17T14:28:28
actividades deporte ocio,Polideportivo Tincer,AV,Avenida,Tincer,31,38107,38038,Santa Cruz de Tenerife,Tincer,,,,,-16.30442873,28.44350956,2016-05-09T12:45:15,2015-08-04T10:46:09
actividades deporte ocio,Polideportivo Vera de Erques,CL,Calle,Santo Domingo,7,38688,38019,Guía de Isora,Vera de Erques,,,,,-16.74464281,28.17445255,2017-02-23T09:40:05.079000,2017-02-23T09:40:05.079000
actividades deporte ocio,Polideportivo Villa Ascension,CL,Calle,Eladio Roca Salazar,2,38008,38038,Santa Cruz de Tenerife,Villa Ascension,,,,,-16.27588938,28.46555674,2016-05-23T07:43:51,2016-10-25T10:17:14
actividades deporte ocio,PolideportivoPiscina Municipal,AV,Avenida,Tome Cano,9,38450,38015,Garachico,,www.turismo.garachico.es,,922830000.0,,-16.76496435,28.37477597,2016-08-17T10:16:09,2016-10-13T07:38:40
actividades deporte ocio,Pool Center Costa Adeje,AV,Avenida,Colon,5,38660,38001,Adeje,San Eugenio Puerto Colon,,,922714217.0,,-16.73641251,28.07917826,2018-05-14T13:09:14,2018-05-29T10:03:03.749000
actividades deporte ocio,Power Gym,CL,Calle,El Durazno,19,38350,38043,Tacoronte,La Estacion Ed La Paz,,,922467127.0,,-16.41592806,28.4771937,2018-05-22T10:50:48.037000,2018-05-22T10:50:48.037000
actividades deporte ocio,Prime Gym,CL,Calle,Araujo,1,38639,38035,San Miguel,Z I Las Andoriñas,www.primegym.es,info@primegym.es,922736250.0,,-16.61093059,28.0543473,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
actividades deporte ocio,Prodance Tenerife,AV,Avenida,Maritima,9,38530,38011,Candelaria,Las Caletillas Bq 3 2,,,606289952.0,,-16.36437222,28.36585854,2018-05-16T08:28:38.951000,2022-04-28T14:05:44.056000
actividades deporte ocio,ProFitness,CL,Calle,La Gomera,10,38612,38017,Granadilla de Abona,El Medano Lc 1,www.profitnessweb.es,contacto@profitnessweb.es,922179809.0,,-16.5395093,28.0467487,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
actividades deporte ocio,Prorunbike Chasna,CM,Camino,Del Coto,4,38613,38052,Vilaflor,,,,649147563.0,,-16.63976604,28.1526685,2018-05-16T13:20:40.259000,2018-05-16T13:20:40.259000
actividades deporte ocio,Pueblo Chico,CM,Camino,Cruz de los Martillos,62,38312,38026,La Orotava,Pueblo Chico,,,922334060.0,,-16.53688303,28.39546902,2016-10-24T14:16:31.154000,2017-03-10T13:45:16.646000
actividades deporte ocio,Puerto Colon Nautilus Crujia,AV,Avenida,Colon,5,38660,38001,Adeje,San Eugenio Puerto Colon,,,922715651.0,,-16.73645541,28.07912249,2018-05-14T13:09:14,2018-06-28T15:01:51.629000
puerto deportivo,Puerto Deportivo CIDEMAT,AV,Avenida,Anaga,0,38001,38038,Santa Cruz de Tenerife,Valleseco,,,922597258.0,922597273.0,-16.23732092,28.48455595,2017-11-30T10:50:26.075000,2018-12-04T12:51:27.704000
puerto deportivo,Puerto Deportivo CN Guimar,CM,Camino,Las Bajas,0,38508,38020,Güimar,Puertito de Guimar,www.nauticoguimar.com,club@nauticoguimar.com,922528900.0,922528720.0,-16.37960964,28.28765206,2017-11-30T10:39:25.494000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Colon,AV,Avenida,Colon,0,38660,38001,Adeje,San Eugenio,www.puertocolon.com,,922714163.0,922715550.0,-16.7369079,28.07825371,2017-11-30T10:35:02.936000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Garachico,CR,Carretera,General TF 42 Icod,0,38450,38015,Garachico,Cm Real,,,922830791.0,922830791.0,-16.75412081,28.37327467,2017-11-30T10:58:14.456000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo La Galera,AV,Avenida,Maritima,40,38509,38011,Candelaria,Puerto Deportivo La Galera,www.puertodeportivolagalera.com,secretaria@puertodeportivolagalera.com,922500915.0,922503282.0,-16.36559073,28.36046942,2017-11-30T10:41:28.382000,2018-07-02T12:24:48.549000
puerto deportivo,Puerto Deportivo Los Cristianos,LG,"Lugar, zona",Espigon Benchijigua,0,38650,38006,Arona,Los Cristianos Puerto,,,922791102.0,,-16.71910801,28.04877728,2017-11-30T11:03:05.951000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Marina de Los Gigantes,LG,"Lugar, zona",Poblado Marinero,0,38683,38040,Santiago del Teide,Los Gigantes,www.puertolosgigantes.com,info@puertolosgigantes.com,822199996.0,922868007.0,-16.84236077,28.24739423,2017-11-30T10:35:02.936000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Marina de San Miguel,LG,"Lugar, zona",Amarilla Golf,0,38639,38035,San Miguel,Golf del Sur Amarilla Golf,www.marinasanmiguel.com,reservas@marinasanmiguel.com,922785464.0,922785075.0,-16.61227709,28.02052569,2017-11-30T10:28:42.897000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Marina del Sur Tenerife,LG,"Lugar, zona",Puerto Las Galletas,0,38631,38006,Arona,Las Galletas,www.marinadelsur.es,info@marinadelsur.es,922783620.0,922783621.0,-16.65968101,28.00760528,2017-11-30T10:28:42,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Marina Santa Cruz,PZ,"Plaza, plazoleta",España,0,38003,38038,Santa Cruz de Tenerife,Darsena Dique Los Llanos,,,922292184.0,922247933.0,-16.24412225,28.46658792,2017-11-30T10:44:46.378000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Marina Tenerife,CR,Carretera,San Andres TF 11,0,38120,38038,Santa Cruz de Tenerife,Darsena Pesquera Dique Principal,www.nauticaydeportes.com/marina-tenerife,marinatenerife@nauticaydeportes.com,922549840.0,922549840.0,-16.20948281,28.49429862,2017-11-30T10:54:51.773000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Puerto Chico,CR,Carretera,San Andres TF 11,0,38120,38038,Santa Cruz de Tenerife,Darsena Pesquera,,,696920631.0,922549818.0,-16.20901198,28.49577895,2017-11-30T10:54:51.773000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo Radazul,LG,"Lugar, zona",Puerto Radazul,0,38109,38032,El Rosario,Radazul,www.www.puertodeportivoradazul.com,puertodeportivoradazul@gmail.com,922680933.0,922680933.0,-16.32246634,28.40091944,2017-11-30T10:37:17.121000,2018-02-06T11:10:23.792000
puerto deportivo,Puerto Deportivo RCN Tenerife,AV,Avenida,Anaga,0,38001,38038,Santa Cruz de Tenerife,Real Club Nautico tenerife,,,922273700.0,922273117.0,-16.24062415,28.47859639,2017-11-30T10:46:48.423000,2018-02-06T11:10:23.792000
actividades deporte ocio,Quad Park Tenerife,CR,Carretera,General TF 51 La Camella Arona,9,38627,38006,Arona,La Camella,www.quadparktenerife.com,info@quadparktenerife.com,922725176.0,922725176.0,-16.68347172,28.08112652,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
actividades deporte ocio,Que Fuerte Fitness and fun club,PZ,"Plaza, plazoleta",Galicia,1,38612,38017,Granadilla de Abona,El Medano,,,,,-16.536778,28.04655929,2016-05-09T12:45:15.374000,2015-08-04T11:59:37.153000
actividades deporte ocio,Quintercon Padel Ondoor,CM,Camino,Santa Ana,136,38330,38023,La Laguna,Pg La Cruz Chica,www.quintercon.es,padelindoor.quintercon.es,922638827.0,,-16.36942113,28.48948347,2016-05-09T12:45:15.374000,2016-07-28T12:45:21.578000
actividades deporte ocio,Quiro Sport Zenter,CL,Calle,Villa de La Orotava,12,38612,38017,Granadilla de Abona,El Medano,www.quirosportzenter.es,info@quirosportzenter.es,822109630.0,,-16.536789,28.04455179,2016-05-09T12:45:15.374000,2017-04-24T15:03:36.134000
actividades deporte ocio,R2 Centro de Entrenamiento,CL,Calle,Las Higueritas,11,38350,38043,Tacoronte,Ed Davinia Lc 3,www.facebook.com/r2centrodeentrenamiento/?hc_ref=ART7QLn4KNRTIhcteTRugVN9giIGVcMENOdu7Pg94JAqcLsrzTzO8seOr7bso_O6c_o,r2centrodeentrenamiento@gmail.com,686850480.0,,-16.41428763,28.47690143,2018-05-22T08:29:46.534000,2018-05-22T08:29:46.534000
actividades deporte ocio,Rabil Diving Club,AV,Avenida,Colon,3,38660,38001,Adeje,Ed Club Atlantis ,,,610479262.0,,-16.7343361,28.07775824,2018-05-14T13:09:14.835000,2018-05-14T13:09:14.835000
actividades deporte ocio,Ravelo Agarrese,CL,Calle,Real Orotava,249,38359,38041,El Sauzal,Ravelo,,,699902727.0,,-16.43015888,28.45995819,2018-05-16T11:06:00.413000,2022-04-28T14:05:22.728000
actividades deporte ocio,RB Gym,CL,Calle,Barranco San Juan,8,38250,38023,La Laguna,Bajamar Ed Tucan,,,922546421.0,,-16.34461416,28.55487158,2016-05-09T12:45:15.374000,2015-08-04T13:52:36.282000
actividades deporte ocio,Real Club de Goilf de Tenerife,CM,Camino,Campo de Golf,0,38340,38043,Tacoronte,Guamasa El Peñon,rcgt.es,reservas@rcgt.es,922636607.0,922636480.0,-16.37868603,28.48696206,2017-06-21T12:40:21,2018-07-12T09:56:19.390000
actividades deporte ocio,Real Club Nautico tenerife,AV,Avenida,Francisco La Roche,3,38001,38038,Santa Cruz de Tenerife,,www.rcnt.es,rcnt@rcnt.es,922273700.0,922273117.0,-16.24148167,28.47884663,2017-07-03T08:55:45.559000,2017-07-26T07:55:00.519000
actividades deporte ocio,Real Gym,Cl,Calle,San Isidro,55,38410,38031,Los Realejos,,real-gym-los-realejos.negocio.site,,663345390.0,,-16.58420752,28.38723643,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
actividades deporte ocio,Real Sociedad Colombofila de Tenerife,CL,Calle,El Olvido,17,38001,38038,Santa Cruz de Tenerife,Antigua Cl General Fanjul,,,922271910.0,,-16.26463754,28.47008732,2018-04-17T09:49:28.922000,2018-11-23T12:10:42.150000
parque mascotas,Recinto canino,Cl,Calle,De Comodoro Rolin,1,38007,38038,Santa Cruz de Tenerife,,,,,,-16.26594381,28.46350559,2023-10-20T12:40:53.199000,2023-10-20T12:40:53.199000
actividades deporte ocio,Rhino Rugby Club,CL,Calle,Grande,46,38660,38001,Adeje,3º,rhinosrugbyclub.org,,610479262.0,,-16.72517243,28.1213393,2018-05-14T13:09:14.835000,2018-05-14T13:09:14.835000
actividades deporte ocio,Risitas Rally Team,CL,Calle,El Puerto,45,38480,38010,Buenavista del Norte,,,,922127002.0,,-16.85236393,28.3727069,2018-05-15T12:01:09.809000,2018-05-15T12:01:09.809000
actividades deporte ocio,Rocodromo Granadilla,CL,Calle,Doctor Antonio Perez Diaz,0,38600,38017,Granadilla de Abona,,,,,,-16.5752963,28.12208139,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
actividades deporte ocio,Rocodromo Ofra,CL,Calle,Elias Bacallado,2,38010,38038,Santa Cruz de Tenerife,Ofra,,,,,-16.28453576,28.45950916,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
actividades deporte ocio,Rojos de Tenerife Beisbol Club,AV,Avenida,Maritima,29,38530,38011,Candelaria,Las Caletillas Ed Naiguata BQ 5 Vivienda 44,,,,,-16.36430894,28.36627254,2018-05-16T08:35:51.424000,2018-05-29T09:59:13.161000
actividades deporte ocio,Rubes de Adeje,AV,Avenida,Bruselas,13,38660,38001,Adeje,Fañabe Ht Fañabe Costa Sur,,,922712900.0,,-16.73529708,28.09073367,2018-05-14T13:12:44.033000,2018-05-14T13:12:44.033000
actividades deporte ocio,Sala De Bingo Santa Cruz,AV,Avenida,Luis Celso Garcia Guadalupe,16,38111,38038,Santa Cruz de Tenerife,Añaza Parc 16 C,,,,,-16.30020657,28.42731068,2016-05-09T12:45:15,2018-03-19T12:20:50
actividades deporte ocio,Sala Entrenamiento de Artes Marciales Municipal,RB,Rambla,Doctor Perez,5,38390,38039,Santa Úrsula,Ed Maria Victoria,,,,,-16.490943,28.42622099,2016-05-09T12:45:15.374000,2018-01-31T13:52:17.791000
actividades deporte ocio,Salix Futbol Sala Atletico del Sauzal,CL,Calle,Morales,14,38360,38041,El Sauzal,El Puertito,,,650577838.0,,-16.44575557,28.4683904,2018-05-16T11:08:13.800000,2022-04-28T14:05:22.728000
actividades deporte ocio,Sauna Acuario,CL,Calle,Santiago Beyro,9,38007,38038,Santa Cruz de Tenerife,Cruz del Señor,www.saunaacuariotenerife.com,,922206576.0,,-16.27192385,28.46563484,2016-05-09T12:45:15.374000,2017-11-29T10:57:20.687000
actividades deporte ocio,Sauna Babylon,CL,Calle,Blanco,34,38400,38028,Puerto de la Cruz,Ed Isla,www.saunababylon.com,,922372610.0,,-16.55063151,28.41391737,2016-11-23T12:40:40,2017-02-06T14:19:27
actividades deporte ocio,Sauna Boss,AV,Avenida,Tres de Mayo,71,38005,38038,Santa Cruz de Tenerife,Lc 13,,,,,-16.25833716,28.4584439,2016-05-09T12:45:15,2017-02-06T10:14:47
actividades deporte ocio,Sauna Stonewall,AV,Avenida,Eugenio Dominguez Alfonso,1,38660,38001,Adeje,Py Americas CC Pueblo Canario Lc 002,www.saunastonewall.com,,922798450.0,,-16.73222256,28.07301473,2016-08-25T09:01:29,2016-08-25T10:26:09
actividades deporte ocio,Sbelta Gimnasio Femenino,AV,Avenida,Tres de Mayo,7,38003,38038,Santa Cruz de Tenerife,CC Tres de Mayo Lc A26,www.sbelta.es,info@sbelta.es,922083777.0,,-16.255651,28.45870699,2016-05-09T12:45:15.374000,2016-02-15T10:32:00.622000
actividades deporte ocio,Scubayaci Buceo,RB,Rambla,Dionisio Gonzalez,14,38631,38006,Arona,Las Galletas,www.scubayaci.com,info@scubayaci.com,922738561.0,922731276.0,-16.65695776,28.00718275,2016-05-09T12:45:15.374000,2016-06-14T11:50:58.232000
actividades deporte ocio,Seiza Arico,CL,Calle,La Morra,2,38589,38005,Arico,Arico Viejo,,seiza-arico@hotmail.com,636913269.0,922768182.0,-16.47970372,28.18332224,2018-05-15T10:47:15.766000,2018-11-16T13:41:03.673000
